tempo_arduino_micro_s,valor_ADC
500,18
1004,18
1504,20
2000,14
2508,15
3000,14
3508,19
4000,22
4508,21
5000,16
5500,16
6000,15
6500,12
7004,12
7500,14
8000,17
8500,15
9000,15
9500,16
10000,19
10516,20
11036,23
11564,18
12084,15
12612,15
13132,20
13660,21
14180,20
14708,20
15228,21
15756,22
16276,23
16796,16
17316,12
17836,12
18356,12
18876,10
19396,10
19916,12
20436,14
20956,14
21476,14
21996,15
22516,18
23036,11
23564,11
24084,12
24612,13
25132,10
25660,11
26180,12
26708,15
27228,14
27756,14
28276,12
28804,15
29324,15
29852,15
30372,15
30900,18
31420,22
31948,23
32472,23
32996,20
33516,16
34044,17
34564,19
35092,18
35612,14
36140,10
36660,11
37188,14
37708,15
38236,15
38760,15
39284,14
39804,11
40332,10
40852,12
41372,14
41892,11
42412,10
42932,10
43452,15
43972,20
44492,17
45012,13
45532,14
46052,15
46572,16
47092,15
47612,15
48140,14
48660,23
49188,29
49708,32
50236,29
50760,19
51284,15
51804,12
52332,10
52852,11
53380,13
53900,14
54428,15
54948,14
55476,15
55996,14
56524,10
57044,10
57572,12
58096,15
58620,12
59140,10
59668,10
60188,14
60716,20
61240,20
61764,19
62284,14
62812,15
63332,16
63860,19
64384,18
64908,17
65428,19
65948,17
66468,18
66988,18
67508,18
68028,18
68548,16
69068,13
69588,10
70108,14
70628,14
71148,14
71668,16
72192,16
72716,15
73236,13
73764,12
74284,10
74812,12
75332,10
75860,11
76384,13
76908,12
77428,11
77956,14
78476,16
79004,14
79528,15
80052,17
80572,16
81100,16
81620,20
82148,17
82668,15
83196,19
83720,14
84244,10
84764,10
85292,10
85812,12
86340,12
86860,17
87388,16
87908,16
88436,16
88956,18
89484,12
90004,10
90524,10
91044,11
91564,11
92084,11
92604,15
93124,22
93644,26
94164,25
94684,23
95204,18
95724,14
96248,15
96764,16
97292,15
97812,13
98340,15
98860,19
99388,24
99908,23
100436,19
101000,18
101584,15
102156,11
102736,11
103304,11
103880,14
104456,15
105024,13
105600,16
106168,12
106744,10
107312,10
107896,11
108464,11
109040,11
109624,14
110192,16
110768,16
111336,16
111920,17
112492,15
113072,15
113640,15
114216,15
114792,12
115364,12
115944,14
116512,18
117096,20
117664,19
118240,20
118824,17
119392,15
119976,15
120548,14
121128,15
121696,15
122280,15
122848,14
123428,13
124008,11
124576,11
125160,13
125728,14
126312,12
126884,11
127456,15
128040,15
128608,14
129184,17
129752,15
130328,15
130896,15
131480,12
132048,15
132624,15
133200,20
133768,18
134344,18
134912,14
135496,10
136064,12
136648,12
137224,15
137792,16
138376,16
138944,14
139528,13
140096,11
140680,12
141252,11
141824,11
142408,11
142976,16
143560,21
144128,24
144712,20
145280,16
145864,17
146440,22
147008,21
147592,19
148160,19
148744,18
149312,16
149896,18
150464,19
151040,22
151624,17
152196,13
152776,13
153348,14
153928,15
154496,16
155080,15
155656,15
156224,15
156808,11
157376,12
157952,17
158524,14
159104,11
159676,11
160252,10
160832,13
161400,21
161976,26
162544,16
163128,15
163700,15
164280,15
164848,20
165416,25
165992,29
166560,29
167144,20
167712,18
168296,15
168864,9
169380,10
169952,11
170528,13
171104,16
171676,16
172256,15
172824,14
173408,12
173976,14
174556,12
175136,11
175704,11
176288,15
176856,20
177440,21
178008,20
178592,15
179160,16
179740,17
180320,18
180888,18
181472,14
182040,15
182624,17
183192,18
183772,16
184352,14
184920,11
185496,12
186064,15
186648,13
187216,16
187800,15
188368,16
188944,16
189528,14
190096,11
190680,10
191252,10
191832,11
192404,13
192976,15
193552,18
194124,18
194704,19
195272,16
195856,15
196424,21
197008,21
197576,15
198156,11
198736,11
199304,15
199888,19
200456,17
201040,21
201608,26
202192,20
202768,15
203340,15
203920,15
204492,15
205072,15
205640,15
206216,13
206784,13
207352,14
207928,15
208496,14
209080,11
209648,13
210224,19
210792,24
211376,23
211944,22
212520,15
213104,15
213672,17
214256,17
214828,14
215408,15
215976,20
216556,24
217136,24
217704,24
218288,22
218856,15
219440,10
220008,11
220592,15
221160,15
221736,16
222320,18
222892,19
223472,16
224044,13
224624,10
225192,10
225772,11
226352,11
226924,14
227504,14
228072,14
228656,15
229224,14
229808,15
230376,16
230956,15
231536,14
232104,16
232688,18
233256,19
233840,19
234408,19
234984,18
235568,12
236136,12
236720,10
237292,14
237872,14
238444,16
239024,16
239596,12
240172,11
240752,11
241320,11
241904,11
242476,11
243056,11
243628,15
244200,18
244784,20
245356,15
245936,15
246504,16
247088,15
247656,16
248240,11
248808,11
249384,12
249968,11
250536,11
251120,15
251692,19
252272,19
252844,20
253416,19
254000,17
254572,15
255152,15
255724,15
256304,13
256880,11
257456,12
258024,13
258592,9
259116,12
259688,11
260272,12
260840,13
261424,11
261992,16
262576,15
263144,16
263712,16
264296,18
264864,18
265448,16
266016,15
266600,15
267168,13
267736,14
268320,14
268888,16
269472,17
270040,15
270616,15
271184,15
271768,16
272336,17
272912,17
273496,15
274068,14
274648,13
275216,14
275800,13
276372,13
276948,15
277528,18
278100,19
278680,20
279252,15
279832,15
280404,15
280984,16
281552,22
282132,23
282712,22
283284,22
283864,21
284436,17
285016,15
285584,11
286164,10
286744,11
287312,15
287896,15
288468,16
289048,15
289616,16
290200,10
290768,11
291344,11
291928,11
292496,11
293080,11
293652,14
294232,13
294804,15
295376,16
