tempo_arduino_micro_s,valor_ADC
500,10
1004,11
1504,12
2000,12
2508,11
3000,11
3508,12
4000,12
4508,16
5000,17
5500,13
6000,14
6500,13
7004,13
7500,12
8000,11
8500,10
9000,10
9500,10
10000,11
10516,10
11036,10
11564,11
12084,12
12612,11
13132,11
13660,11
14180,11
14708,10
15228,10
15756,10
16276,10
16796,10
17316,10
17836,10
18356,11
18876,11
19396,11
19916,11
20436,11
20956,12
21476,11
21996,12
22516,13
23036,15
23564,15
24084,16
24612,15
25132,13
25660,13
26180,12
26708,12
27228,11
27756,11
28276,10
28804,12
29324,11
29852,11
30372,12
30900,11
31420,10
31948,10
32472,10
32996,10
33516,10
34044,11
34564,11
35092,10
35612,11
36140,11
36660,12
37188,14
37708,13
38236,13
38760,13
39284,12
39804,11
40332,11
40852,11
41372,13
41892,13
42412,12
42932,12
43452,11
43972,10
44492,10
45012,10
45532,11
46052,11
46572,12
47092,12
47612,12
48140,10
48660,10
49188,10
49708,10
50236,11
50756,14
51284,17
51804,15
52332,12
52852,11
53380,11
53900,13
54428,15
54948,18
55476,20
55996,17
56524,14
57044,14
57572,12
58096,14
58620,12
59140,11
59668,11
60188,11
60716,10
61240,10
61764,12
62284,12
62812,11
63332,11
63860,11
64384,11
64908,12
65428,13
65948,11
66468,10
66988,10
67508,11
68028,10
68548,11
69068,11
69588,10
70108,12
70628,11
71148,12
71668,12
72192,13
72716,12
73236,13
73764,15
74284,13
74812,13
75332,12
75860,11
76384,10
76908,10
77428,10
77956,12
78476,16
79004,15
79528,13
80052,12
80572,12
81100,12
81620,13
82148,14
82668,15
83196,12
83720,10
84244,10
84764,11
85292,11
85812,12
86340,13
86860,14
87388,14
87908,12
88436,12
88956,11
89484,12
90004,11
90524,10
91044,11
91564,14
92084,13
92604,11
93124,11
93644,10
94164,11
94684,10
95204,12
95724,12
96248,12
96764,11
97292,12
97812,11
98340,10
98860,10
99388,10
99908,10
100436,10
101000,11
101584,11
102156,11
102736,11
103304,12
103880,13
104456,13
105024,12
105600,14
106168,12
106744,12
107312,11
107896,11
108464,11
109040,11
109624,12
110192,9
110716,10
111292,11
111872,11
112444,11
113024,11
113592,12
114168,11
114752,10
115320,11
115904,11
116472,11
117056,12
117624,12
118208,12
118776,11
119352,11
119936,14
120508,18
121088,17
121656,13
122240,13
122808,14
123384,16
123968,16
124536,12
125120,11
125688,10
126272,11
126840,13
127424,10
127996,13
128572,15
129152,12
129720,11
130296,11
130864,13
131448,12
132016,9
132532,10
133104,11
133680,10
134264,11
134832,12
135416,11
135984,11
136568,11
137136,14
137712,16
138296,15
138864,14
139448,13
140016,14
140600,13
141168,13
141752,12
142324,12
142896,11
143480,13
144048,14
144632,11
145200,14
145784,19
146352,18
146928,13
147512,11
148084,11
148664,10
149232,11
149816,11
150384,11
150968,9
151488,10
152060,11
152640,12
153208,22
153792,18
154360,16
154944,13
155512,13
156096,11
156664,10
157240,11
157824,11
158396,10
158976,11
159544,11
160128,9
160644,10
161224,11
161800,11
162368,11
162952,11
163520,11
164104,11
164672,10
165248,10
165816,9
166332,11
166904,11
167480,11
168056,13
168624,11
169200,11
169768,11
170344,12
170912,13
171488,15
172072,16
172640,15
173224,11
173792,11
174376,12
174944,11
175528,11
176096,11
176672,10
177248,11
177816,11
178400,11
178968,13
179552,12
180120,12
180696,11
181280,11
181848,14
182432,13
183000,11
183584,10
184156,11
184736,12
185304,11
185880,11
186464,11
187032,13
187616,13
188184,16
188768,14
189340,14
189916,12
190496,12
191064,11
191648,10
192220,11
192800,10
193368,9
193892,10
194464,10
195044,12
195624,10
196192,11
196776,13
197348,12
197928,11
198496,11
199080,10
199648,10
200228,11
200808,11
201376,11
201960,11
202532,11
203112,12
203684,14
204256,14
204840,14
205408,13
205984,13
206552,11
207136,10
207704,10
208288,11
208856,11
209424,11
210000,10
210568,11
211144,11
211716,11
212296,11
212864,12
