tempo_arduino_micro_s,valor_ADC
500,26
1004,28
1504,24
2000,16
2508,11
3000,14
3508,12
4000,15
4508,15
5000,15
5500,14
6000,18
6500,17
7004,20
7500,18
8000,15
8500,15
9000,11
9500,10
10000,14
10516,16
11036,18
11564,18
12084,17
12612,14
13132,17
13660,19
14180,18
14708,13
15228,11
15756,10
16276,15
16796,17
17316,17
17836,18
18356,21
18876,14
19396,10
19916,11
20436,15
20956,16
21476,15
21996,14
22516,15
23036,12
23564,10
24084,11
24612,13
25132,13
25660,13
26180,18
26708,25
27228,27
27756,31
28276,25
28804,18
29324,15
29852,19
30372,26
30900,26
31420,23
31948,29
32468,32
32996,28
33516,26
34044,22
34564,16
35092,13
35612,11
36140,11
36660,12
37188,14
37708,14
38236,15
38760,15
39284,14
39804,12
40332,11
40852,11
41372,12
41892,12
42412,10
42932,10
43452,12
43972,15
44492,23
45012,21
45532,16
46052,15
46572,16
47092,17
47612,17
48140,16
48660,17
49188,13
49708,12
50236,11
50760,11
51284,12
51804,12
52332,11
52852,10
53380,12
53900,15
54428,17
54948,15
55476,15
55996,15
56524,11
57044,10
57572,11
58096,11
58620,10
59140,11
59668,11
60188,21
60716,22
61240,22
61764,18
62284,14
62812,15
63332,16
63860,17
64384,23
64908,28
65428,29
65948,28
66468,24
66988,21
67508,20
68028,16
68548,12
69068,11
69588,15
70108,14
70628,14
71148,15
71668,15
72192,17
72716,21
73236,22
73764,14
74284,12
74812,15
75332,10
75860,10
76384,11
76908,15
77428,16
77956,18
78476,18
79004,15
79528,16
80052,15
80572,16
81100,16
81620,12
82148,16
82668,23
83196,30
83720,29
84244,22
84764,19
85292,12
85812,11
86340,13
86860,16
87388,17
87908,15
88436,15
88956,15
89484,15
90004,12
90524,11
91044,10
91564,11
92084,14
92604,15
93124,14
93644,14
94164,14
94684,15
95204,19
95724,16
96248,15
96764,17
97292,18
97812,16
98340,14
98860,14
99388,13
99908,19
100436,14
101000,10
101584,11
102156,14
102736,17
103304,21
103880,27
104456,19
105024,15
105600,16
106168,15
106744,14
107312,16
107896,15
108464,14
109040,11
109624,11
110192,15
110768,15
111336,14
111920,15
112492,15
113072,19
113640,19
114216,21
114792,20
115364,25
115944,21
116512,18
117096,14
117664,16
118240,21
118824,12
119392,11
119976,12
120548,15
121128,16
121696,15
122280,14
122848,16
123428,14
124008,11
124576,15
125152,11
125720,12
126304,16
126876,26
127452,32
128032,33
128600,23
129176,16
129744,16
130320,16
130888,17
131472,15
132040,27
132616,27
133192,21
133760,18
134344,19
134912,20
135496,21
136064,21
136648,20
137224,18
137792,18
138376,15
138944,16
139528,13
140096,11
140680,11
141252,12
141824,13
142408,14
142976,11
143560,14
144128,20
144712,20
145280,19
145864,16
146440,16
147008,15
147592,16
148160,12
148744,12
149312,13
149896,21
150464,34
151044,32
151624,29
152196,17
152776,11
153348,11
153928,14
154496,16
155072,16
155640,16
156216,15
156800,12
157368,13
157952,16
158524,17
159104,13
159676,13
160252,12
160832,11
161400,17
161976,18
162544,17
163128,15
163700,17
164280,21
164848,21
165416,25
165992,31
166560,31
167144,26
167712,20
168288,18
168856,11
169424,9
169940,11
170512,14
171088,15
171656,15
172240,16
172808,17
173392,19
173964,24
174544,20
175120,11
175688,11
176272,14
