tempo_arduino_micro_s,valor_ADC
500,26
1004,27
1504,26
2000,18
2508,23
3000,34
3508,47
4000,52
4508,48
5000,45
5500,36
6000,30
6500,23
7004,19
7500,15
8000,11
8500,15
9000,24
9500,35
10000,36
10516,38
11036,33
11564,32
12084,34
12612,32
13132,20
13660,16
14180,14
14708,13
15228,14
15756,14
16276,18
16796,23
17316,17
17836,14
18356,14
18876,22
19396,29
19916,40
20436,44
20956,47
21476,49
21996,46
22516,36
23036,23
23564,15
24084,14
24612,13
25132,18
25660,27
26180,33
26708,34
27228,33
27756,31
28276,26
28804,33
29324,30
29852,29
30372,31
30900,24
31420,20
31948,14
32468,14
32996,14
33516,14
34044,15
34564,15
35092,10
35612,10
36140,15
36660,26
37188,41
37708,58
38236,74
38760,70
39284,44
39804,25
40332,14
40852,14
41372,17
41892,20
42412,16
42932,14
43452,10
43972,10
44492,12
45012,24
45532,38
46052,32
46572,22
47092,18
47612,15
48140,14
48660,14
49188,14
49708,12
50236,17
50756,19
51284,18
51804,13
52332,15
52852,26
53380,40
53900,57
54428,73
54948,74
55476,62
55996,43
56524,29
57044,23
57572,16
58096,10
58620,23
59140,39
59668,47
60188,46
60716,37
61240,26
61764,15
62284,17
62812,22
63332,32
63860,38
64384,33
64908,22
65428,14
65948,15
66468,14
66988,12
67508,13
68028,12
68548,18
69068,34
69588,39
70108,56
70628,68
71148,71
71672,61
72192,42
72716,31
73240,27
73764,20
74284,14
74812,12
75332,20
75860,29
76380,33
76908,29
77428,28
77956,32
78480,32
79004,38
79528,32
80052,27
80572,23
81100,19
81620,14
82148,14
82668,14
83196,19
83720,25
84244,23
84764,18
85292,23
85812,21
86340,27
86860,42
87388,49
87908,55
88436,60
88956,46
89484,29
90004,17
90524,14
91044,16
91564,21
92084,28
92604,34
93124,40
93644,42
94164,44
94684,43
95204,38
95724,36
96248,33
96764,32
97292,25
97812,15
98340,14
98860,13
99388,18
99908,25
100436,29
101000,27
101584,20
102156,19
102736,27
103304,49
103880,64
104456,72
105024,77
105600,51
106168,28
106744,24
107312,17
107896,11
108464,13
109040,22
109624,26
110192,37
110768,35
111336,27
111920,18
112492,35
113072,40
113640,34
114216,22
114800,15
115368,15
115952,17
116520,27
117104,37
117676,34
118252,19
118832,15
119400,13
119984,29
120556,43
121136,49
121704,48
122288,35
122856,27
123436,16
124016,14
124584,15
125168,28
125736,41
126320,45
126892,32
127464,25
128048,21
128616,18
129192,21
129760,24
130336,27
130904,23
131488,18
132056,14
132632,15
133208,23
133776,24
134352,26
134924,24
135504,25
136076,24
136656,29
137232,36
137800,48
138384,60
138952,55
139536,48
140104,40
140688,32
141260,11
141832,25
142416,32
142984,34
143568,30
144136,32
144720,28
145288,29
145864,32
146440,30
147008,30
147592,25
148160,16
148744,15
149312,20
149896,22
150464,28
151040,27
151624,24
152196,21
152776,20
153348,36
153928,59
154496,70
155080,69
155656,47
156228,34
156808,28
157376,15
157960,17
158532,32
159112,45
159684,46
160256,27
160840,14
161408,17
161984,24
162552,35
163136,37
163708,40
164288,40
164856,35
165424,20
166000,15
166568,15
167144,15
167712,17
168288,31
168856,37
169424,34
170008,35
170576,40
171152,61
171724,65
172304,53
172872,35
173456,20
174024,13
174600,14
175184,24
175756,38
176336,41
176904,38
177488,28
178056,19
178640,23
179216,27
179784,25
180360,32
180928,27
181512,19
182080,15
182664,28
183232,47
183808,47
184392,45
184960,34
185544,32
186116,31
186696,44
187264,49
187848,47
188424,49
188992,42
189576,29
190144,19
190728,13
191296,18
191880,26
192452,38
193024,43
193608,45
194176,47
194752,46
195320,46
195904,41
196472,40
197056,27
197628,14
198200,23
198784,28
199356,30
199936,32
200516,32
201096,31
201668,32
202240,27
202824,19
203396,35
203976,51
204548,64
205128,50
205704,32
206280,29
206856,20
207424,15
208008,19
208576,34
209152,46
209720,45
210304,39
210872,42
211448,35
212032,34
212600,26
213184,16
213752,16
214336,16
214908,15
215488,13
216056,19
216632,26
217216,24
217784,19
218368,15
218936,11
219520,13
220088,48
220664,68
221248,62
221816,50
222400,33
222968,23
223552,15
224124,13
224704,14
225272,19
225852,30
226432,34
227000,29
227584,32
228156,42
228736,34
229308,16
229880,11
230464,22
231032,19
231608,15
232176,22
232760,27
233332,30
233912,27
234484,30
235060,33
235640,31
236208,40
236792,52
237364,53
237944,48
238516,33
239092,16
239672,15
240244,15
240824,14
241392,18
241976,27
242544,35
243128,31
243700,22
244272,14
244856,14
245424,23
246008,27
246576,27
247160,20
247728,14
248304,14
248888,14
249456,14
