tempo_arduino_micro_s,valor_ADC
500,16
1004,18
1504,16
2000,22
2508,28
3000,34
3508,32
4000,26
4508,25
5000,26
5500,21
6000,18
6500,18
7004,19
7500,17
8000,12
8500,10
9000,11
9500,13
10000,18
10516,21
11036,22
11564,23
12084,19
12612,17
13132,15
13660,14
14180,14
14708,14
15228,15
15756,15
16276,10
16796,11
17316,10
17836,10
18356,10
18876,10
19396,10
19916,14
20436,24
20956,32
21476,32
21996,16
22516,16
23036,20
23564,30
24084,28
24612,11
25132,11
25660,10
26180,11
26708,11
27228,11
27756,13
28276,13
28804,21
29324,25
29852,23
30372,16
30900,14
31420,13
31948,13
32472,22
32996,28
33516,22
34044,13
34564,11
35092,17
35612,28
36140,29
36660,37
37188,40
37708,38
38236,36
38760,28
39284,18
39804,15
40332,14
40852,13
41372,10
41892,11
42412,16
42932,21
43452,22
43972,23
44492,23
45012,21
45532,21
46052,17
46572,15
47092,13
47612,14
48140,13
48660,14
49188,14
49708,10
50236,11
50756,11
51284,10
51804,13
52332,22
52852,30
53380,28
53900,31
54428,36
54948,34
55476,29
55996,25
56524,18
57044,18
57572,21
58096,16
58620,10
59140,10
59668,16
60188,20
60716,20
61240,16
61764,13
62284,12
62812,15
63332,20
63860,17
64384,16
64908,14
65428,14
65948,12
66468,10
66988,11
67508,13
68028,12
68548,12
69068,13
69588,14
70108,17
70628,28
71148,33
71672,30
72192,23
72716,24
73236,20
73764,14
74284,11
74812,13
75332,15
75860,18
76384,18
76908,11
77428,14
77956,28
78476,30
79004,30
79528,27
80052,24
80572,19
81100,20
81620,17
82148,15
82668,11
83196,11
83720,19
84244,26
84764,29
85292,22
85812,29
86340,43
86860,51
87388,50
87908,49
88436,37
88956,27
89484,20
90004,20
90524,21
91044,16
91564,11
92084,10
92604,16
93124,23
93644,23
94164,23
94684,27
95204,23
95724,22
96248,17
96764,16
97292,13
97812,14
98340,14
98860,14
99388,12
99908,11
100436,11
101000,18
101584,28
102156,36
102736,27
103304,17
103880,27
104456,38
105024,49
105600,39
106168,29
106744,16
107312,14
107896,12
108464,16
109040,18
109624,23
110192,21
110768,16
111336,13
111920,11
112492,11
113072,20
113640,22
114216,19
114792,18
115364,18
115944,12
116512,12
117096,20
117664,29
118244,27
118824,25
119392,21
119976,22
120548,32
121128,42
121696,49
122280,45
122848,34
123428,18
124008,15
124576,11
125160,12
125728,19
126312,20
126884,19
127456,19
128040,17
128608,17
129184,18
129752,22
130328,20
130896,19
131480,15
132048,15
132624,11
133200,14
133768,15
134344,16
134912,14
135496,13
136064,17
136648,21
137224,29
137792,33
138376,30
138944,25
139528,21
140096,18
140680,16
141252,11
141824,10
142408,14
142976,22
143560,27
144128,27
144712,25
145280,31
145864,30
146440,18
147008,12
147592,14
148160,16
148744,19
149312,20
149896,16
150464,11
151040,23
151624,17
152196,10
152776,11
153348,18
153928,37
154504,42
155088,33
155664,27
156236,18
156816,14
157384,15
