tempo_arduino_micro_s,valor_ADC
500,28
1004,35
1500,38
2000,48
2504,48
3000,42
3508,26
4000,22
4508,17
5000,16
5500,11
6000,14
6500,26
7004,41
7500,58
8000,57
8500,41
9000,27
9500,19
10000,18
10516,14
11036,17
11564,23
12084,19
12612,14
13132,18
13660,22
14180,29
14708,25
15228,21
15756,22
16276,21
16796,23
17316,32
17836,48
18356,57
18876,60
19396,49
19916,28
20436,21
20956,23
21476,17
21996,15
22516,13
23036,27
23564,34
24084,35
24612,36
25132,33
25660,36
26180,34
26708,31
27228,22
27756,21
28276,22
28804,24
29324,18
29852,15
30372,18
30900,24
31420,21
31948,16
32468,18
32996,22
33516,22
34044,38
34564,54
35092,63
35612,64
36140,55
36660,30
37188,20
37708,18
38236,15
38760,14
39284,12
39804,22
40332,40
40852,53
41372,57
41892,53
42412,47
42932,47
43452,48
43972,39
44492,28
45012,15
45532,25
46052,36
46572,32
47092,35
47612,39
48140,35
48660,13
49188,14
49708,11
50236,25
50756,41
51284,59
51804,73
52332,66
52852,53
53380,48
53900,44
54428,29
54948,23
55476,13
55996,16
56524,31
57044,40
57572,44
58096,40
58620,43
59140,46
59668,47
60188,39
60716,30
61240,26
61764,16
62284,15
62812,19
63332,22
63860,23
64384,27
64908,28
65428,27
65948,20
66468,23
66988,21
67508,27
68028,35
68548,45
69068,52
69588,47
70108,31
70628,26
71148,23
71672,17
72192,12
72716,21
73236,29
73764,34
74284,29
74812,22
75332,27
75860,35
76384,36
76908,33
77428,26
77956,24
78480,21
79004,18
79528,19
80052,17
80572,12
81100,19
81620,23
82148,20
82668,20
83196,29
83720,35
84244,48
84764,53
85292,61
85812,63
86340,57
86860,45
87388,31
87908,20
88436,16
88956,11
89484,21
90004,35
90524,42
91044,40
91564,45
92084,45
92604,37
93124,35
93644,28
94164,18
94684,16
95204,14
95724,15
96248,16
96764,18
97292,23
97812,13
98340,10
98860,12
99388,17
99908,26
100436,35
101004,59
101584,75
102156,76
102736,56
103304,32
103880,18
104456,19
105024,16
105600,11
106168,21
106744,31
107312,38
107896,38
108464,47
109040,51
109624,50
110192,47
110776,42
111344,38
111928,24
112500,15
113080,24
113648,28
114224,28
114800,35
115368,34
115952,29
116520,30
117104,32
117676,49
118252,54
118832,64
119400,58
119984,35
120556,15
121136,15
121704,17
122288,21
122856,28
123436,29
124016,20
124584,15
125168,13
125736,20
126320,32
126888,40
127464,36
128048,33
128616,21
129192,15
129760,19
130344,21
130912,24
131496,19
132064,17
132640,17
133216,17
133784,16
134360,29
134928,48
135512,61
136084,67
136656,61
137232,49
137800,24
138384,15
138952,13
139536,21
140104,40
140688,51
141260,43
141832,35
142416,30
142984,30
143568,28
144136,27
144720,19
145288,16
145864,17
146440,16
147008,20
147592,22
148160,19
148744,19
149312,21
149896,32
150468,40
151040,51
151624,35
152196,31
152776,29
153348,24
153928,19
154496,15
155072,16
155640,11
156216,11
156800,26
157368,37
157944,20
158516,13
159096,20
159668,24
160244,22
160824,17
161392,23
161968,19
162536,18
163120,14
163692,17
164272,16
164840,11
165408,17
165984,27
166552,32
167136,37
