tempo_arduino_micro_s,valor_ADC
500,14
1004,21
1504,24
2000,17
2508,13
3000,14
3508,15
4000,16
4508,20
5000,23
5500,17
6000,10
6500,10
7004,23
7500,32
8000,41
8500,52
9000,53
9500,57
10000,64
10516,50
11036,37
11564,28
12084,16
12612,15
13132,16
13660,16
14180,22
14708,32
15228,38
15756,32
16276,26
16796,41
17316,45
17836,35
18356,25
18876,23
19396,15
19916,20
20436,17
20956,17
21476,22
21996,16
22516,15
23036,14
23564,10
24084,10
24612,28
25132,59
25660,69
26180,71
26708,66
27228,39
27756,21
28276,18
28804,16
29324,15
29852,10
30372,14
30900,27
31420,34
31948,40
32468,37
32996,32
33516,31
34044,48
34564,53
35092,44
35612,28
36140,15
36660,22
37188,30
37708,22
38236,16
38760,19
39284,20
39804,25
40332,33
40852,21
41372,17
41892,33
42412,51
42932,70
43452,79
43972,63
44492,43
45012,16
45532,30
46052,28
46572,10
47092,10
47612,17
48140,33
48660,41
49188,35
49708,26
50236,23
50756,28
51284,26
51804,28
52332,26
52852,19
53380,15
53900,15
54428,13
54948,10
55476,10
55996,15
56524,11
57044,28
57572,43
58096,46
58620,51
59140,64
59668,71
60188,64
60716,52
61240,42
61764,21
62284,16
62812,18
63332,50
63860,60
64384,52
64908,43
65428,27
65948,12
66468,14
66988,11
67508,14
68028,17
68548,19
69068,38
69588,45
70108,29
70628,16
71148,28
71668,24
72192,28
72716,34
73236,50
73764,56
74284,48
74812,44
75332,48
75860,62
76384,63
76908,55
77428,35
77956,20
78476,14
79004,17
79528,22
80052,34
80572,34
81100,39
81624,35
82148,32
82668,38
83196,44
83716,45
84244,41
84764,32
85292,21
85812,18
86340,18
86860,15
87388,22
87908,29
88436,29
88956,23
89484,16
90004,14
90524,27
91044,35
91564,43
92084,50
92604,62
93124,64
93644,46
94164,26
94684,14
95208,14
95724,15
96248,10
96764,10
97292,21
97812,35
98340,42
98860,40
99388,45
99908,49
100436,38
101004,11
101584,10
102156,16
102736,16
103304,24
103880,25
104456,19
105024,16
105600,16
106168,20
106744,26
107312,32
107896,38
108464,51
109040,52
109624,48
110192,27
110768,13
111336,23
111920,31
112492,30
113072,25
113640,27
114216,28
114792,21
115364,27
115944,29
116512,13
117096,13
117664,18
118240,11
118824,16
119392,24
119976,32
120548,31
121128,17
121696,10
122280,24
122848,43
123428,49
124008,48
124576,53
125152,72
125724,75
126304,62
126876,43
127448,22
128032,19
128600,17
129176,27
129744,49
130320,52
130888,35
131472,16
132040,11
132616,10
133192,12
133760,17
134344,15
134912,17
135496,25
136064,25
136648,23
137224,21
137792,12
138376,11
138944,10
139528,12
140096,22
140680,46
141252,55
141824,71
142408,79
142976,70
143560,52
144128,39
144712,27
145280,17
145864,15
146440,27
147008,29
147592,27
148160,33
148744,37
149312,42
149896,35
150468,43
151040,59
151624,55
152196,31
