tempo_arduino_micro_s,valor_ADC
500,20
1004,19
1504,15
2000,17
2508,18
3000,11
3508,11
4000,19
4508,12
5000,12
5500,10
6000,22
6500,42
7004,43
7500,44
8000,73
8500,87
9000,74
9500,49
10000,30
10516,18
11036,14
11564,40
12084,57
12612,63
13132,57
13660,37
14180,26
14708,21
15228,12
15756,10
16276,12
16796,16
17316,21
17836,27
18356,29
18876,35
19396,33
19916,12
20436,16
20956,35
21476,48
21996,54
22516,65
23036,70
23564,70
24084,80
24612,88
25132,69
25660,38
26180,22
26708,15
27228,15
27756,12
28276,16
28804,27
29324,37
29852,40
30372,36
30900,25
31420,17
31948,22
32472,30
32996,38
33516,43
34044,32
34564,18
35092,14
35612,14
36140,14
36660,16
37188,16
37708,11
38236,9
38700,11
39236,14
39756,12
40284,21
40804,60
41332,90
41852,88
42380,67
42900,44
43420,32
43940,23
44460,17
44980,14
45500,14
46020,39
46540,64
47060,55
47580,39
48100,28
48620,30
49140,49
49660,54
50188,34
50708,16
51236,15
51756,13
52284,15
52804,12
53332,13
53852,20
54380,28
54900,27
55428,38
55948,41
56476,40
56996,36
57524,32
58044,29
58572,31
59092,34
59620,16
60140,17
60668,16
61188,41
61716,36
62236,11
62764,23
63284,39
63812,39
64336,35
64860,43
65380,43
65908,47
66428,40
66956,29
67476,14
67996,14
68516,15
69036,25
69556,46
70076,59
70600,50
71116,43
71640,27
72160,17
72676,19
73196,38
73720,43
74236,41
74764,41
75284,33
75812,33
76336,38
76860,31
77380,27
77908,13
78428,19
78956,42
79480,62
80004,65
80524,63
81052,62
81572,44
82100,42
82620,50
83148,35
83668,20
84196,23
84716,49
85244,52
85764,47
86292,31
86812,18
87340,18
87860,22
88388,28
88908,21
89436,19
89960,32
90484,42
91004,44
91532,43
92052,23
92572,16
93092,15
93612,14
94132,14
94652,12
95172,19
95696,15
96212,20
96732,24
97252,31
97776,40
98292,42
98812,39
99340,47
99860,44
100388,37
100952,30
101536,15
102108,24
102688,32
103256,41
103832,43
104400,41
104976,47
105552,46
106120,28
106696,31
107264,46
107848,52
108416,41
108992,29
109560,16
110128,22
110712,34
111284,44
111864,31
112436,19
113016,12
113584,15
114160,21
114744,28
115312,35
115896,31
116464,16
117048,15
117616,34
118200,26
118768,15
119344,14
119928,32
120500,44
121080,12
121648,36
122232,57
122804,73
123380,73
123960,65
124528,69
125112,51
125684,37
126264,32
126832,35
127416,17
127988,12
128564,31
129144,59
129712,74
130288,71
130856,54
131440,32
132008,34
132584,45
133160,66
133728,61
134304,17
134876,32
135456,32
136024,35
136608,35
137176,42
137752,43
138336,35
138904,38
139488,43
140056,67
140640,76
141212,78
141784,56
142368,26
142940,14
143520,14
144088,19
144672,38
145240,70
145824,59
146392,38
146972,14
147552,11
148120,13
148704,12
149272,19
149856,31
150424,42
151000,34
151584,30
152156,27
152736,16
153308,40
153888,53
154456,49
155040,37
155608,26
156184,28
156768,35
157340,38
157920,41
158492,39
159072,35
159644,24
160220,15
160800,16
161368,17
161944,25
162512,35
163096,44
163664,43
164248,22
164816,18
165384,13
165960,11
166528,13
167112,20
167680,29
168256,30
168824,33
169408,17
169976,15
170544,31
171120,42
171688,32
172272,21
172840,30
173424,65
173996,83
174572,57
175152,24
175724,27
176304,35
176872,28
177456,21
178024,19
178608,12
179176,16
179756,26
180336,37
180904,38
181488,35
182056,40
182640,40
183208,39
183784,35
184368,22
184936,13
185512,14
186084,11
186664,10
187232,11
187816,17
