tempo_arduino_micro_s,valor_ADC
500,34
1004,39
1504,35
2000,26
2508,18
3000,14
3508,11
4000,10
4504,12
5000,20
5500,42
6000,56
6500,63
7000,44
7500,28
8000,29
8500,23
9000,14
9500,10
10000,11
10508,21
11028,32
11556,34
12076,30
12604,30
13124,30
13652,32
14172,28
14700,18
15220,16
15748,13
16268,18
16796,19
17316,19
17836,22
18356,22
18876,19
19396,15
19916,12
20436,14
20956,18
21476,27
21996,39
22516,50
23036,59
23564,47
24084,39
24612,29
25132,21
25660,14
26180,14
26708,25
27228,34
27756,35
28276,28
28804,23
29324,20
29852,19
30372,27
30900,36
31420,39
31948,34
32472,24
32996,16
33516,13
34044,14
34564,14
35092,18
35612,18
36140,19
36660,20
37188,19
37708,20
38236,41
38760,57
39284,72
39804,74
40332,50
40852,21
41372,14
41892,20
42412,16
42932,13
43452,11
43972,12
44492,16
45012,30
45532,31
46052,28
46572,34
47092,34
47612,28
48140,17
48660,15
49188,13
49708,16
50236,17
50756,18
51284,23
51804,23
52332,26
52852,22
53380,17
53900,15
54428,19
54948,31
55476,41
55996,43
56524,47
57044,43
57572,33
58096,29
58620,24
59140,13
59668,18
60188,33
60716,38
61240,43
61764,51
62284,53
62812,54
63332,50
63860,36
64384,26
64908,18
65428,15
65948,14
66468,14
66988,18
67508,27
68028,35
68548,40
69068,39
69588,31
70108,24
70628,27
71148,35
71672,46
72192,57
72716,61
73236,57
73764,36
74284,17
74812,15
75332,16
75860,15
76380,10
76908,17
77428,35
77956,51
78480,51
79004,45
79528,35
80052,30
80572,29
81100,32
81624,33
82148,26
82668,17
83196,14
83716,16
84244,21
84764,28
85292,26
85812,27
86340,22
86860,23
87388,28
87908,30
88436,36
88956,45
89484,53
90008,47
90524,32
91044,26
91564,13
92084,18
92604,23
93124,20
93644,20
94164,24
94684,25
95204,26
95724,31
96248,36
96764,37
97292,38
97812,38
98340,28
98860,20
99388,15
99908,15
100436,17
101000,12
101584,24
102156,27
102736,25
103304,35
103880,66
104456,73
105024,63
105600,55
106168,56
106744,47
107312,35
107896,16
108464,14
109040,16
109624,13
110192,25
110768,29
111336,28
111920,20
112492,20
113072,17
113640,19
114216,20
114800,25
115368,19
115952,15
116520,14
117104,15
117676,11
118252,11
118832,11
119400,11
119984,11
120556,16
