tempo_arduino_micro_s,valor_ADC
500,14
1004,17
1504,24
2000,31
2508,25
3000,22
3508,21
4000,12
4504,10
5000,15
5500,15
6000,20
6500,29
7000,26
7500,18
8000,11
8500,20
9000,23
9500,17
10000,14
10508,9
11000,9
11500,18
12012,40
12540,51
13060,52
13588,43
14108,33
14636,23
15156,19
15684,15
16204,13
16728,21
17252,21
17780,33
18300,56
18828,58
19348,45
19868,29
20388,12
20908,12
21428,12
21948,17
22468,15
22988,16
23508,18
24028,17
24548,14
25068,23
25588,33
26112,30
26636,21
27156,18
27684,15
28204,21
28732,32
29252,35
29780,30
30300,26
30828,28
31348,27
31876,26
32396,19
32924,12
33444,10
33972,12
34492,20
35020,28
35540,21
36068,18
36588,26
37116,28
37636,23
38164,21
38684,29
39212,46
39732,49
40260,21
40780,20
41308,34
41828,37
42356,26
42876,23
43404,13
43924,10
44444,10
44964,14
45484,35
46004,62
46524,73
47044,63
47564,46
48084,33
48604,24
49124,18
49644,11
50164,17
50684,23
51212,39
51732,45
52260,37
52780,22
53308,23
53828,23
54356,29
54876,27
55404,17
55924,17
56452,17
56972,23
57500,18
58024,20
58548,15
59068,16
59596,19
60116,16
60644,15
61164,12
61692,15
62212,27
62740,40
63260,61
63788,69
64312,53
64836,31
65356,23
65884,20
66404,13
66932,13
67452,16
67980,24
68500,37
69020,54
69540,49
70060,34
70584,22
71100,14
71624,22
72144,23
72660,19
73180,18
73700,22
74220,27
74744,28
75260,25
75788,20
76312,11
76836,9
77296,10
77820,11
78348,13
78876,18
79396,26
79924,38
80448,37
80972,32
81492,18
82020,16
82540,20
83068,28
83588,14
84116,15
84636,16
85164,12
85684,12
86212,12
86732,10
87260,10
87780,15
88308,32
88828,36
89356,36
89880,49
90404,45
90924,17
91452,27
91972,40
92500,33
93020,18
93548,10
94068,10
94596,12
95120,19
95644,27
96168,33
96684,33
97204,33
97724,29
98244,39
98764,45
99284,41
99804,27
100328,16
100888,10
101472,16
102040,26
102624,29
103192,23
103768,11
104336,9
104860,14
105432,19
106000,19
106584,19
107152,17
107728,12
108296,10
108872,14
109440,15
110016,12
110584,10
111160,11
111744,10
112316,14
112896,49
113464,61
114040,52
114608,42
115184,36
115768,26
116336,11
116920,18
117488,32
118072,37
118644,27
119224,30
119792,30
120372,36
120952,41
121524,43
122104,21
122672,19
123256,28
123824,28
124392,30
124976,30
125544,22
126128,20
126696,23
127280,21
127848,15
128432,19
129000,32
129568,42
130144,46
130712,40
131296,23
131864,17
132440,17
133008,15
133584,29
134168,37
134736,34
135320,14
135888,14
136472,18
137040,10
137624,34
138192,38
138772,23
139352,19
139924,17
140504,16
141076,11
141656,10
142224,14
142800,19
143384,23
143952,24
144536,27
145104,33
145688,33
146256,35
146840,33
147408,21
147984,17
148568,16
149136,24
149720,21
150288,11
150872,9
151392,10
151968,12
152540,10
153116,11
153696,11
154268,11
154848,14
155416,15
156000,20
156568,20
157144,22
157728,14
158296,12
158880,10
159448,21
160032,27
160600,21
161176,16
161744,15
162320,24
162904,39
163472,41
164056,31
164624,16
165200,16
165768,15
166344,12
166920,10
167488,12
168064,21
168632,21
169208,13
169776,11
170352,11
170920,12
171496,14
172080,14
172648,17
173232,16
173800,17
174384,17
174952,22
175536,21
176104,17
176680,16
177256,13
177824,10
178408,11
178976,22
179560,25
180128,30
180704,27
181288,20
181856,19
182440,18
183008,10
183592,11
184164,11
184744,12
185312,16
185888,25
186472,27
187040,25
187624,32
188192,40
188776,37
189348,31
189924,18
190504,19
191076,19
191656,16
192228,26
192808,28
193376,28
193952,17
194520,15
195100,15
195680,25
196248,34
196832,33
197400,22
197984,22
198556,31
199132,32
199712,23
200280,11
200864,13
201432,24
202016,11
202584,10
203168,11
203740,22
204316,30
204896,28
205468,18
206048,17
206616,16
207200,16
207768,9
208284,10
208856,14
209424,15
210000,12
210568,9
211092,15
211664,14
212248,23
212816,31
213400,34
213968,32
214544,24
215128,19
215696,21
216280,24
216848,18
217432,10
218004,18
218576,19
219160,11
219732,22
220312,36
220884,33
221464,33
222032,27
222616,21
223188,22
223764,21
224344,11
224912,14
225496,33
226064,39
226648,30
227216,22
227792,20
228376,31
228944,30
229528,35
230100,49
230680,39
231248,27
231832,15
232404,27
232976,30
233560,21
234132,16
234712,16
235284,15
235864,11
236436,15
237012,22
237592,21
238164,18
238744,14
239316,18
239896,17
240476,16
241056,11
241624,14
242200,18
242784,16
243356,11
243936,10
244504,10
245088,17
245660,28
246236,40
246816,35
247384,30
247968,22
248540,17
249120,14
249688,13
250272,15
250840,19
251420,22
252000,26
252568,24
253152,18
253724,15
254304,20
254876,34
255452,32
256032,17
256600,18
257184,17
257752,15
258328,17
258896,24
259480,22
260048,15
260624,16
261200,27
261768,28
262344,34
262916,32
263496,25
264064,24
264648,23
265224,17
265792,16
266376,16
266944,16
267528,15
268096,22
268680,19
269252,15
269824,11
270408,11
270976,10
271560,17
272128,23
272712,23
273280,19
273864,17
274440,11
275008,10
275592,17
276164,19
276744,11
277316,19
277896,21
278468,21
279040,25
279624,23
280196,19
280776,30
281348,43
281928,35
282496,26
283080,12
283656,12
284228,26
284808,26
285376,17
285960,15
286532,21
287112,19
287684,11
288256,15
288840,15
289408,15
289984,17
290552,19
291136,16
291708,12
292288,18
292856,18
293432,14
294016,23
294588,36
295168,45
295740,50
296320,50
296888,38
297468,21
298048,15
298620,18
299200,15
299772,27
300352,31
300924,20
301504,10
302076,31
302652,50
303232,34
303804,14
304384,12
304964,17
305544,15
306116,15
306692,17
307272,17
307844,11
308424,12
308992,18
309576,12
310148,27
310728,27
311304,30
311876,34
312456,32
313028,29
313608,30
314176,19
314760,16
315332,16
315908,10
316488,10
317060,17
317640,15
318212,14
318792,24
319372,27
319952,28
320540,21
321108,18
321688,19
322256,16
322840,20
323408,18
323992,17
324564,11
325136,14
325720,15
326292,11
326872,22
327444,34
328024,60
328592,73
329168,75
329744,67
330312,49
330896,32
331464,21
332048,16
332616,10
333200,15
333768,25
334336,31
334912,26
335480,20
336064,21
336632,23
337208,21
337776,24
338360,26
338928,23
339504,18
340088,17
340656,17
341240,11
341808,13
342392,14
342964,15
343540,14
344120,16
344688,17
345272,24
345844,25
346424,27
346992,27
347576,25
348148,22
348724,16
349304,12
349872,15
350456,17
351028,16
351608,13
352180,14
352752,21
353336,20
353904,13
354488,15
355056,22
355640,26
356212,25
356792,23
357364,16
357940,14
358520,18
359088,25
359672,19
360244,19
360824,17
361392,14
361972,21
362552,58
363124,67
363704,35
364276,22
364856,16
365424,17
366008,9
366528,10
367096,11
367680,10
368252,10
368832,12
369400,10
369984,12
370552,18
371136,31
371708,30
372284,24
372864,16
373432,17
374016,21
374588,19
375168,21
375740,27
376316,18
376896,9
377416,10
377992,11
378564,11
379144,12
379716,27
380296,36
380868,41
381440,32
382024,30
382596,14
383176,13
383748,23
384328,17
384904,11
385480,22
386056,31
386624,31
387208,11
387776,10
388360,16
388932,22
389512,23
390084,19
390656,16
391240,18
391812,21
392392,20
392964,13
393544,13
394116,24
394696,28
395272,35
395844,34
396424,36
396996,32
397576,21
398148,16
398728,16
399300,10
399876,18
400456,28
401028,29
401608,26
402176,27
402760,14
403332,11
403912,10
404488,12
405056,30
405640,25
406212,18
406792,18
407372,16
407952,13
408524,10
409100,10
409680,10
410252,14
410832,19
411400,28
411984,37
412556,36
413136,26
413712,15
414280,16
414864,18
415432,20
416016,15
416584,12
417160,10
417728,18
418304,13
418888,14
419456,34
420040,61
420608,67
421192,55
421760,39
422344,17
422920,24
423488,35
424072,40
424640,32
425224,15
425792,20
426376,13
426944,12
427524,26
428104,51
428676,62
429256,64
429828,49
430408,30
430976,24
431560,16
432136,17
432704,11
433288,11
433856,9
434388,9
434912,11
435488,12
436056,19
436640,19
437208,18
437784,21
438368,30
438940,27
439520,25
440092,25
440672,23
441240,14
441820,13
442400,32
442968,38
443552,25
444124,24
444704,24
445276,24
445856,28
446428,31
447004,29
447584,30
448156,26
448736,19
449304,14
449888,9
450408,15
450984,23
451552,35
452128,36
452712,33
453284,26
453864,19
454436,14
455016,18
455588,26
456164,26
456744,19
457316,15
457896,10
458468,15
459048,21
459620,18
460200,12
460772,13
461348,19
461928,31
462500,45
463080,51
463652,53
464232,53
464804,37
465376,24
465960,11
466528,16
467112,16
467684,17
468264,17
468836,13
469416,13
469988,14
470564,15
471144,16
471716,32
472296,41
472868,28
