tempo_arduino_micro_s,valor_ADC
500,24
1004,19
1504,24
2000,38
2508,53
3000,64
3508,64
4000,40
4504,11
5000,34
5500,87
6000,88
6500,47
7004,15
7500,25
8000,55
8500,75
9000,99
9500,117
10008,68
10532,35
11052,134
11632,128
12200,37
12724,10
13244,14
13764,21
14284,19
14804,10
15324,10
15844,10
16364,10
16884,11
17404,11
17932,11
18460,28
18980,49
19508,20
20028,16
20556,39
21076,29
21604,12
22124,11
22652,13
23172,33
23700,24
24220,12
24748,23
25268,22
25796,26
26316,54
26844,96
27364,128
27944,138
28516,131
29096,86
29612,19
30132,10
30652,10
31172,12
31692,18
32212,34
32732,21
33252,65
33772,103
34344,72
34876,52
35396,47
35924,25
36444,14
36972,14
37492,14
38020,13
38540,35
39068,50
39588,30
40116,15
40636,37
41164,43
41684,48
42208,33
42732,34
43260,20
43780,17
44308,22
44828,26
45356,30
45876,33
46404,18
46924,10
47452,10
47972,23
48500,33
49020,22
49548,13
50068,20
50588,12
51108,23
51632,12
52148,13
52668,19
53188,21
53708,32
54228,44
54748,53
55268,54
55788,50
56308,18
56828,46
57356,94
57880,102
58456,107
59024,85
59556,55
60076,16
60604,48
61124,43
61652,20
62172,30
62700,36
63224,50
63748,48
64272,35
64796,28
65316,10
65844,20
66364,24
66892,26
67412,27
67940,22
68460,18
68988,32
69508,42
70036,38
70560,37
71076,36
71596,23
72120,77
72636,63
73156,23
73676,21
74196,43
74720,60
75236,57
75760,34
76280,40
76800,36
77324,16
77852,28
78372,23
78900,21
79420,17
79948,32
80472,57
80996,58
81516,32
82044,10
82564,36
83092,88
83612,66
84140,54
84660,14
85188,54
85708,61
86236,29
86756,17
87284,47
87804,47
88332,15
88852,48
89380,71
89904,57
90428,21
90948,39
91476,88
92000,82
92524,59
93044,22
93572,16
94092,19
94620,40
95144,72
95664,74
96184,41
96700,28
97220,18
97740,49
98260,43
98780,34
99300,23
99820,14
100344,20
100904,30
101488,16
102056,35
102640,34
103208,23
103784,16
104352,15
104920,21
105496,16
106064,33
106648,72
107216,87
107800,75
108368,76
108952,71
109520,51
110096,79
110680,18
111248,19
111832,15
112404,25
112984,17
113552,17
114128,21
114704,14
115272,10
115856,27
116424,34
117008,25
117576,11
118160,15
118728,14
119304,14
119888,35
120460,27
121040,25
121608,20
122192,10
122764,11
123344,25
123920,77
124488,112
125124,98
125688,16
126272,21
126840,22
127424,58
127996,33
128572,30
129152,56
129720,64
130296,17
130864,58
131448,19
132016,35
132584,17
133160,12
133728,21
134304,60
134876,74
135456,89
136024,74
136608,63
137176,62
137752,32
138336,13
138904,51
139488,84
140060,94
140640,93
141212,106
141836,115
142464,96
143032,81
143616,55
144184,24
144768,25
145336,16
145912,12
146496,42
147064,22
147648,48
148216,85
148800,45
149368,41
149944,44
150512,18
151088,17
151672,32
152244,14
152824,28
153396,22
153976,14
154552,15
155128,13
155712,15
156284,36
156864,43
157432,39
158016,44
158588,46
159168,43
159740,55
160316,59
160896,61
161464,40
162048,24
162616,11
163200,10
163768,11
164344,16
164928,53
165496,41
166072,14
166640,94
167224,119
167844,130
168464,115
169092,80
169656,53
170232,19
170800,14
171384,20
171952,17
172528,22
173112,38
173684,42
174264,49
174832,54
175416,13
175984,18
176568,23
177136,32
177712,43
178296,47
178864,37
179448,22
180016,13
180592,21
181160,26
181736,18
182320,20
182888,22
183472,14
184044,10
184624,15
185192,26
185776,47
186344,45
186912,21
187496,13
188068,14
188648,13
189216,19
189800,13
190368,73
190948,101
191580,78
192148,30
192728,37
193296,87
