tempo_arduino_micro_s,valor_ADC
500,30
1004,28
1500,30
2000,24
2504,19
3000,46
3508,53
4000,52
4508,49
5000,51
5500,24
6000,22
6500,36
7000,48
7500,46
8000,44
8500,37
9000,32
9500,34
10000,22
10508,33
11028,60
11556,56
12076,67
12604,55
13124,53
13652,48
14172,23
14700,66
15220,110
15800,138
16368,131
16944,116
17520,99
18036,72
18564,57
19084,47
19612,49
20132,47
20660,52
21180,60
21708,55
22228,49
22756,33
23276,12
23804,32
24324,43
24852,20
25372,28
25900,33
26420,17
26948,16
27468,14
27996,51
28516,51
29044,64
29564,166
30144,167
30716,74
31240,19
31764,34
32284,65
32812,87
33332,80
33860,77
34380,79
34908,70
35428,68
35956,84
36476,87
37004,63
37524,52
38052,89
38572,84
39100,35
39620,13
40148,13
40668,40
41196,67
41716,78
42244,58
42764,25
43292,18
43812,22
44340,27
44860,46
45388,55
45908,68
46436,49
46956,82
47484,137
48060,148
48632,105
49216,17
49732,89
50260,61
50780,15
51308,32
51828,18
52356,43
52876,106
53456,93
53972,47
54500,48
55020,53
55548,35
56068,35
56596,19
57116,16
57644,28
58164,59
58692,80
59212,90
59740,101
60316,88
60840,41
61356,59
61880,87
62396,76
62920,60
63436,55
63960,53
64480,53
64996,50
65516,43
66036,25
66556,11
67084,11
67612,18
68132,16
68660,10
69180,14
69708,42
70228,47
70756,48
71276,49
71804,52
72324,29
72852,15
73372,11
73900,19
74420,22
74948,12
75468,25
75996,44
76520,38
77044,38
77564,26
78092,48
78612,47
79140,49
79664,51
80188,70
80708,93
81236,82
81756,50
82284,39
82804,23
83332,13
83852,41
84380,60
84900,71
85420,50
85940,25
86460,46
86980,45
87500,48
88020,48
88540,59
89060,55
89580,47
90104,35
90620,20
91148,11
91668,44
92196,70
92716,76
93244,55
93764,41
94292,22
94812,51
95340,68
95864,76
96388,68
96908,66
97436,68
97956,61
98484,67
99004,55
99532,23
100052,17
100624,27
101192,22
101776,16
102344,22
102924,51
103504,54
104072,49
104648,51
105216,47
105792,53
106360,72
106936,49
107504,18
108080,14
108664,47
109232,149
109868,160
110488,109
111108,63
111684,38
112256,48
112832,59
113400,64
113976,49
114544,37
115128,41
115700,44
116272,34
116856,48
117424,86
118008,79
118576,49
119160,21
119728,43
120308,47
120888,50
121456,73
122040,80
122608,53
123192,35
123760,66
124344,30
124912,26
125488,47
126072,49
126644,54
127224,73
127796,55
128376,45
128952,68
129520,89
130104,86
130672,75
131256,61
131824,55
132400,41
132968,16
133552,25
134120,57
134696,51
135280,45
135848,66
136432,91
137000,100
137636,70
138204,47
138776,69
139360,148
139980,159
140612,72
141180,13
141760,11
142328,35
142908,50
143488,58
144056,69
144640,65
145208,81
145784,107
146404,117
147028,65
147604,21
148172,57
148752,73
149324,76
149904,64
150476,81
151048,72
151632,35
152204,22
152784,44
153356,58
153936,64
154512,83
155088,78
155672,31
156244,12
156824,27
157392,43
157976,46
158548,52
159128,48
159700,59
160276,44
160856,27
161424,55
162008,74
162576,68
163160,56
163732,47
164308,17
164888,25
165456,11
166032,35
166600,32
167184,51
167752,66
168336,49
168904,63
169472,79
170056,62
170624,53
171208,49
171776,49
172352,43
172920,114
173556,125
174184,66
174748,33
175328,43
175896,30
176480,16
177048,18
177624,49
178208,48
178776,49
179360,54
179928,54
180504,43
181072,46
181656,65
182224,56
182804,34
183384,11
183952,10
184536,11
185104,13
185688,12
186256,60
186832,58
187408,48
187976,51
188560,50
189128,15
189712,40
190280,47
190864,21
191432,82
192012,83
192592,81
193160,94
193744,83
194312,30
194896,53
195464,70
196048,71
196624,74
197196,59
197776,63
198348,80
198928,63
199500,19
200080,46
200648,60
201216,65
201800,21
202368,30
202952,48
203524,44
204104,48
204676,47
205256,57
205832,60
206400,48
206976,12
207544,14
208120,12
208688,11
209264,14
209832,30
210408,40
210992,59
211560,74
212144,47
212712,82
213296,74
213864,38
214448,11
215016,15
215596,12
216176,19
216744,42
217328,65
217900,55
218480,43
219048,34
219624,48
220208,47
220776,56
221360,50
221932,50
222512,24
223084,35
223664,28
224236,11
224808,32
225392,62
225960,40
226544,17
227112,19
227696,80
228264,57
228840,49
229424,60
229996,69
230576,52
231144,43
231728,79
232300,85
232880,75
233448,54
234024,46
234608,25
235176,13
235760,19
236328,42
236912,46
237480,59
238060,107
238692,134
239312,103
239940,42
240512,16
241088,11
241656,12
242232,11
242816,17
243388,16
243968,13
244540,54
245120,63
245692,72
246268,92
246848,99
247416,85
248000,78
248568,83
249152,47
249724,38
250304,65
250876,50
251452,80
252032,106
252652,77
253232,55
253804,52
254384,52
254956,51
255532,32
256112,14
256684,13
257264,11
257832,32
258416,24
258984,11
259560,18
260144,32
260712,82
261296,155
261916,171
262544,111
263168,66
263740,51
264320,18
264888,50
265472,65
266044,27
266624,33
267192,39
267772,58
268352,79
268924,25
269504,62
270072,76
270656,49
271228,47
271808,59
272380,76
272952,79
273536,33
274108,32
274688,53
275260,46
275840,27
276408,83
276988,95
277568,171
278192,112
278820,50
279388,61
279968,108
280596,64
281164,41
281744,88
282312,58
282896,28
283464,31
284048,23
284616,13
285196,11
285776,13
286344,43
286928,49
287496,50
288080,46
288648,50
289224,13
289800,24
290368,22
290952,11
291524,25
292104,59
292672,83
293256,84
293828,78
294404,54
294984,41
295556,46
296136,54
296708,67
297288,91
297856,97
298440,99
299016,99
299588,66
300168,20
300736,15
301320,23
301900,17
302480,15
303056,43
303636,47
304216,49
304788,56
305368,69
305940,35
306520,16
307100,20
307676,25
308256,16
308824,36
309408,51
309980,57
310560,88
311132,88
311712,51
312284,47
312860,51
313440,51
314012,47
314592,49
315164,38
315744,36
316324,74
316900,88
317480,116
318104,89
318680,48
319252,15
