tempo_arduino_micro_s,valor_ADC
500,47
1004,44
1504,58
2000,69
2508,63
3000,40
3508,53
4000,58
4508,67
5000,78
5500,64
6000,38
6500,47
7004,75
7500,50
8000,24
8500,19
9000,26
9500,39
10000,27
10516,12
11036,15
11564,43
12084,79
12612,165
13184,167
13768,106
14344,76
14860,79
15388,64
15908,42
16436,20
16956,13
17484,11
18004,13
18532,23
19052,25
19580,24
20100,74
20628,104
21200,89
21728,52
22252,46
22780,31
23300,50
23828,53
24348,39
24876,14
25396,18
25924,11
26444,12
26972,11
27492,14
28020,38
28540,49
29068,49
29588,49
30108,52
30628,53
31148,22
31668,10
32188,12
32708,18
33228,12
33748,20
34268,45
34788,63
35308,58
35828,67
36348,50
36876,53
37396,79
37924,105
38500,94
39028,73
39548,76
40076,62
40596,13
41124,30
41644,37
42172,32
42692,47
43220,65
43740,69
44268,61
44788,63
45316,57
45836,46
46364,47
46884,50
47412,31
47932,12
48460,13
48980,12
49508,12
50028,15
50556,11
51080,19
51604,21
52124,16
52644,18
53164,50
53684,65
54204,73
54724,72
55244,62
55764,40
56284,34
56804,33
57324,45
57844,32
58364,14
58892,18
59420,13
59940,20
60468,15
60988,22
61516,57
62036,52
62564,47
63084,49
63612,50
64136,30
64660,19
65180,17
65708,34
66228,32
66756,17
67276,11
67804,14
68324,17
68852,14
69372,13
69900,45
70420,49
70948,68
71468,81
71996,52
72520,32
73044,42
73564,76
74092,86
74612,87
75140,75
75664,57
76188,14
76708,59
77232,63
77748,32
78268,44
78788,45
79308,56
79832,70
80352,64
80868,27
81388,12
81908,11
82432,15
82956,29
83476,16
84004,153
84576,262
85160,141
85728,20
86252,61
86772,105
87352,120
87924,120
88504,92
89020,94
89540,96
90064,94
90580,82
91100,57
91624,35
92140,32
92664,21
93180,31
93708,77
94236,98
94760,68
95284,47
95804,49
96332,53
96852,55
97380,38
97900,13
98428,13
98948,32
99476,46
100000,46
100568,59
101136,96
101720,95
102292,68
102868,24
103448,68
104016,85
104592,89
105160,63
105736,35
106304,18
106888,27
107456,88
108024,106
108660,74
109224,63
109808,30
110376,15
110960,15
111528,46
112104,50
112688,49
113256,48
113832,49
114400,38
114984,52
115556,44
116136,29
116704,57
117280,88
117864,72
118432,42
119016,34
119588,30
120168,49
120736,48
121312,54
121896,50
122468,43
123048,45
123616,55
124200,38
124768,15
125352,28
125924,45
126496,44
127080,59
127652,46
128232,44
128800,69
129376,94
129944,105
130564,104
131192,72
131756,34
132336,13
132904,45
133488,70
134056,64
134632,38
135216,28
135784,35
136368,47
136936,46
137520,51
138092,63
138672,61
139240,64
139816,52
140400,54
140968,59
141552,41
142120,14
142704,9
143224,27
143800,59
144368,46
144944,43
145528,48
146096,48
146680,64
147248,67
147832,52
148404,38
148976,11
149560,12
150128,20
150712,23
151284,17
151864,13
152436,29
153016,32
153588,65
154164,63
154744,54
155312,111
155948,95
156520,60
157096,57
157668,145
158292,148
158924,24
159488,45
160072,43
160640,39
161216,56
161784,71
162360,72
162944,64
163512,51
164096,41
164664,48
165240,44
165808,29
166376,23
166952,32
167520,16
168104,26
168672,33
169248,32
169816,45
170392,51
170960,57
171536,56
172120,59
172688,48
173272,50
173840,62
174424,63
174992,45
175568,35
176144,20
176712,11
177296,11
177864,27
178448,43
179016,46
179600,52
180168,52
180744,39
181320,14
181888,17
182472,29
183040,31
183624,12
184196,11
184776,23
185352,43
185920,85
186504,82
187072,75
187656,57
188224,49
188808,53
189376,72
189956,75
190536,23
191108,26
191688,11
192260,24
192840,21
193408,11
193984,19
194552,19
195132,45
195712,57
196284,48
196864,53
197432,46
198016,49
198588,56
199160,56
199744,54
200316,74
200896,74
201468,67
202048,47
202620,15
203200,69
203768,98
204348,109
204980,103
205596,102
206224,106
206844,89
207416,72
208000,44
208568,13
209144,11
209712,13
210296,50
210864,43
211440,49
212024,59
212592,51
213176,50
213744,52
214328,19
214896,16
215480,40
216048,59
216624,61
217208,80
217776,104
218412,95
218980,82
219560,44
220128,51
220708,66
221288,90
221856,104
222492,95
223064,80
223640,78
224212,83
224784,52
225368,11
225936,38
226520,46
227088,83
227672,92
228244,67
228816,54
229400,49
229972,48
230552,50
231120,18
231704,24
232272,27
232856,44
233424,66
234004,66
234584,42
235152,15
235736,25
236304,58
236888,87
237456,65
238036,49
238616,74
239188,123
239820,86
240388,34
240968,21
241536,40
242120,22
242696,11
243268,37
243848,43
244416,26
245000,45
245572,70
246152,73
246732,52
247304,51
247888,18
248456,16
249040,11
249608,18
250192,31
250764,59
251344,112
251972,139
252592,129
253220,66
253788,45
254368,49
254940,58
255516,74
256100,108
256720,142
257344,140
257968,90
258536,41
259112,27
259680,39
260264,46
260832,60
261416,67
261984,48
262568,73
263136,76
263716,71
264296,47
264864,21
265448,10
266016,14
266600,11
267168,21
267744,27
268328,27
268896,27
269480,21
270048,44
270624,47
271192,50
271776,52
272356,77
272928,91
273512,98
274084,77
274664,49
275232,32
275816,12
276388,51
276964,65
277544,16
278116,54
278696,63
279268,51
279848,49
280420,54
281000,48
281572,48
282148,18
282728,22
283296,22
283880,119
284504,136
285132,86
285708,51
286280,22
286856,63
287424,89
288008,89
288576,89
289152,62
289724,54
290296,80
290880,102
291500,72
292080,20
292648,69
293232,52
293804,23
294380,18
294960,53
295532,58
296112,51
296684,52
297264,49
297836,14
298416,23
298984,115
299616,107
300244,67
300812,44
301392,40
301964,32
302544,38
303128,48
303700,52
304280,61
304852,74
305432,83
306004,104
306636,101
307268,105
307884,45
308460,31
309036,32
309616,17
310184,52
310764,62
311344,37
311916,47
312496,47
313068,48
313648,52
314216,40
314800,39
315372,29
315948,11
316528,31
317100,24
317680,15
318260,56
318840,86
319420,66
319996,46
320580,53
321148,58
321728,49
322296,67
322880,83
323448,115
324084,145
324712,123
325328,100
325956,83
326528,67
327104,25
327676,16
328252,43
328832,57
329400,85
329984,78
330552,62
331136,31
331708,12
332280,11
332864,10
333432,17
334008,25
334576,28
335160,16
335732,15
336312,25
336880,65
337456,72
338040,69
338608,56
339192,36
339764,18
340344,29
340912,12
341488,20
342072,22
342644,20
343224,11
343792,14
344376,13
344944,46
345528,45
346100,48
346672,51
347256,54
347828,38
348408,47
348976,36
349560,13
350128,26
350708,37
351288,35
351860,53
352440,73
353012,60
353592,49
354164,53
354744,51
355316,64
355892,111
356524,138
357144,117
357772,105
358392,96
358964,85
359544,40
360112,28
360696,41
361264,22
361848,42
362416,51
362992,54
363576,53
364148,50
364728,37
365300,17
365880,39
366452,25
367032,21
367604,25
368180,54
368760,73
369328,75
369912,53
370484,47
371064,59
