tempo_arduino_micro_s,valor_ADC
500,15
1004,37
1500,38
2000,40
2504,40
3000,42
3508,46
4000,33
4508,29
5000,23
5500,16
6000,10
6500,10
7000,22
7500,66
8000,64
8500,40
9000,23
9500,38
10000,48
10508,52
11028,51
11556,51
12076,52
12604,43
13124,47
13652,50
14172,43
14700,21
15220,10
15748,10
16268,22
16796,32
17316,34
17836,34
18356,32
18876,40
19396,42
19916,41
20436,39
20956,22
21476,24
21996,17
22516,10
23036,10
23564,15
24084,37
24612,55
25132,49
25660,37
26180,38
26708,51
27228,55
27756,51
28276,45
28804,36
29324,35
29852,40
30372,41
30900,39
31420,18
31948,10
32468,11
32996,10
33516,11
34044,17
34564,45
35092,41
35612,41
36140,41
36660,40
37188,24
37708,23
38236,28
38760,18
39284,14
39804,12
40332,14
40852,39
41372,44
41892,45
42412,30
42932,46
43452,58
43972,51
44492,43
45012,41
45532,22
46052,23
46572,47
47092,48
47612,46
48140,39
48660,43
49188,35
49708,15
50236,44
50760,39
51284,36
51804,38
52332,40
52852,41
53380,44
53900,23
54428,21
54948,17
55476,16
55996,21
56524,29
57044,35
57572,51
58096,62
58620,65
59140,32
59668,47
60188,57
60716,55
61240,58
61764,53
62284,53
62812,75
63332,84
63860,55
64384,22
64908,16
65428,12
65948,10
66468,23
66988,27
67508,17
68028,37
68548,39
69068,40
69588,42
70108,41
70628,23
71148,12
71672,10
72192,19
72716,29
73236,25
73764,15
74284,14
74812,21
75332,52
75860,50
76384,40
76908,69
77428,60
77956,49
78480,44
79004,29
79528,37
80052,45
80572,47
81100,46
81620,28
82148,13
82668,13
83196,31
83720,30
84244,14
84764,41
85292,40
85812,41
86340,41
86860,43
87388,23
87908,23
88436,28
88956,16
89484,11
90004,18
90524,29
91044,44
91564,38
92084,33
92604,20
93124,50
93644,60
94164,65
94684,50
95208,41
95724,35
96248,49
96764,52
97292,43
97812,28
98340,22
98860,21
99388,15
99908,19
100436,37
101000,30
101584,33
102156,42
102736,41
103304,43
103880,30
104456,35
105024,35
105600,27
106168,15
106744,16
107312,18
107896,33
108464,41
109040,35
109624,40
110192,51
110768,54
111336,75
111920,84
112492,56
113072,17
113640,30
114216,49
114800,17
115368,13
115952,13
116520,27
117104,16
117676,22
118252,34
118832,41
119400,46
119984,42
120556,23
121136,16
121704,12
122288,27
122856,18
123436,22
124016,33
124584,31
125168,24
125736,22
126320,39
126892,44
127464,51
128048,60
