tempo_arduino_micro_s,valor_ADC
500,27
1004,20
1504,36
2000,40
2504,48
3000,48
3508,43
4000,28
4504,28
5000,35
5500,36
6000,36
6500,20
7004,15
7500,11
8000,15
8500,22
9000,28
9500,28
10000,30
10516,34
11036,33
11564,34
12084,34
12612,14
13132,10
13660,11
14180,11
14708,12
15228,20
15756,24
16276,29
16796,22
17316,16
17836,27
18356,32
18876,42
19396,47
19916,45
20436,47
20956,39
21476,34
21996,35
22516,35
23036,26
23564,15
24084,10
24612,27
25132,33
25660,17
26180,32
26708,36
27228,32
27756,35
28276,35
28804,32
29324,15
29852,24
30372,27
30900,18
31420,13
31948,16
32468,19
32996,29
33516,37
34044,34
34564,32
35092,42
35612,54
36140,54
36660,45
37188,33
37708,27
38236,32
38760,46
39284,51
39804,35
40332,11
40852,14
41372,19
41892,14
42412,12
42932,31
43452,34
43972,36
44492,36
45012,34
45532,25
46052,19
46572,16
47092,11
47612,13
48140,13
48660,10
49188,15
49708,22
50236,38
50760,36
51284,34
51804,39
52332,41
52852,41
53380,42
53900,33
54428,29
54948,34
55476,36
55996,28
56524,17
57044,10
57572,10
58096,17
58620,17
59140,13
59668,33
60188,35
60716,34
61240,34
61764,36
62284,22
62812,22
63332,14
63860,10
64384,10
64908,16
65428,20
65948,27
66468,25
66988,21
67508,14
68028,39
68548,44
69068,48
69588,46
70108,39
70632,25
71148,21
71668,36
72192,45
72716,48
73236,33
73764,29
74284,12
74812,32
75336,38
75860,23
76384,32
76908,33
77428,35
77956,41
78476,38
79004,20
79528,15
80052,13
80572,12
81100,12
81620,15
82148,18
82668,26
83196,24
83716,26
84244,20
84764,35
85292,43
85812,45
86340,45
86860,45
87388,39
87908,31
88436,34
88956,36
89484,36
90008,21
90524,10
91044,10
91564,22
92084,14
92604,14
93124,30
93644,35
94164,33
94684,34
95208,36
95724,21
96248,21
96764,16
97292,11
97812,10
98340,14
98860,28
99388,51
99908,51
100436,28
101000,14
101584,39
102156,45
102736,52
103304,49
103880,39
104456,28
105024,35
105600,38
106168,32
106744,14
107312,10
107896,15
108464,26
109040,24
109624,30
110192,33
110768,36
111336,35
111920,33
112492,14
113072,11
113640,10
114216,10
114792,11
115364,22
115944,30
116512,30
117096,25
117664,17
118244,35
118824,42
119392,43
119976,43
120548,40
121128,39
121696,45
122280,42
122848,27
123428,12
124008,14
124576,13
125160,17
125728,33
126312,38
126884,33
127456,35
128040,35
128608,36
129184,21
129752,18
130328,15
130896,11
131480,10
132048,16
132624,27
133200,35
133768,33
134344,17
134912,43
135496,50
136064,42
136648,39
137224,33
137792,33
138376,43
138944,42
139528,33
140096,21
140680,15
141248,14
141824,22
142408,22
142976,32
143560,34
144128,36
144712,34
145280,35
145864,13
146440,16
147008,14
147592,13
148164,15
148744,15
149312,19
149896,33
150468,42
151040,24
151624,35
152196,47
152776,52
153348,51
153928,48
154504,39
155088,33
155664,26
156232,19
156816,10
157384,13
157968,20
158540,20
159120,17
159692,34
160268,34
160848,37
161416,35
161992,36
162560,19
163144,12
163716,11
164296,12
164872,14
165440,12
166016,22
166584,28
167160,31
167728,27
168312,33
168880,41
169456,41
170032,42
170600,35
171184,32
171756,35
172336,37
172904,30
173488,18
174056,11
174636,22
175216,36
175784,36
176368,35
176936,35
177520,33
178092,35
178664,35
179248,12
179816,11
180392,13
180960,13
181544,11
182112,14
182696,25
183264,32
183844,27
184424,19
184992,37
185568,42
186140,47
186720,47
187288,38
187864,31
188448,35
189016,40
189600,29
190168,19
190752,13
191324,13
191904,16
192476,14
193048,31
193632,35
194200,37
194784,35
195352,34
195936,21
196504,22
197080,17
197664,11
198232,11
198816,13
199384,19
199968,21
200540,18
201120,24
201688,42
202264,47
202848,39
203420,40
204000,33
204572,31
205152,35
205728,34
206296,28
206872,19
207440,13
208024,24
208592,26
209168,16
209736,31
210320,32
210888,37
211464,37
212048,40
212616,26
213200,19
213768,15
214352,13
214924,15
215504,18
216080,22
216648,25
217224,29
217792,28
218376,43
218944,53
219528,51
220096,46
220672,39
221256,34
221824,35
222408,34
222976,19
223560,11
224132,11
224712,16
225288,22
225856,17
226432,30
227000,33
227584,33
228156,38
228736,33
229308,24
229880,21
230464,15
231032,9
231556,11
232132,18
232712,31
233284,24
233864,15
234432,27
235008,51
235592,48
236164,43
236744,42
237316,50
237896,44
238468,30
239048,16
239624,11
240196,19
240776,23
241344,11
241928,16
242496,16
243080,29
243652,33
244228,35
244808,35
245376,33
245960,11
246528,11
247112,14
247680,11
248264,15
248840,21
249408,25
249992,30
250564,36
251144,32
251716,39
252296,45
252868,53
253440,54
254024,47
254596,35
255176,28
255748,25
256328,14
256904,11
257480,14
258056,28
258624,30
259208,19
259776,28
260352,33
260920,35
261504,37
262072,36
262652,25
263232,18
263800,11
264384,11
264952,11
265536,19
266108,34
266688,34
267256,23
267832,32
268416,53
268988,54
269568,40
270136,35
270720,32
271288,36
271868,42
272448,31
273016,11
273600,11
274168,10
274752,18
275324,19
275904,16
276476,30
277052,32
277632,35
278204,35
278784,28
279356,22
279936,18
280508,14
281080,11
281664,13
282232,15
282808,21
283376,18
283960,14
284532,33
285112,43
285684,43
286256,40
286840,38
287408,29
287992,30
288564,36
289144,33
289712,21
290288,10
290872,14
291444,20
292024,18
292592,14
293176,29
293744,32
294328,37
294900,34
295472,26
296056,14
296624,11
297208,11
297776,11
298360,13
298932,18
299508,24
300088,21
300660,28
301240,33
301812,32
302392,41
302972,44
303552,47
304124,44
304700,50
305280,57
305852,54
306432,29
307012,11
307592,15
308168,35
308744,41
309328,27
309900,32
310480,39
311048,39
311632,36
312204,19
312784,21
313360,25
313932,24
314512,18
315084,21
315664,20
316236,24
316816,19
317388,14
317964,36
318544,40
319116,38
319696,42
320276,51
320856,51
321424,36
322004,33
322584,40
323152,30
323736,24
324308,14
324888,21
325456,19
326040,16
326612,32
327188,34
327768,40
328336,43
328912,29
329480,18
330064,14
330632,18
331216,11
331792,13
332364,15
332944,27
333512,29
334088,21
334656,35
335232,37
335804,42
336376,43
336960,44
337528,32
338104,31
338672,31
339256,29
339824,14
340408,10
340976,11
341552,18
342136,18
342704,18
343288,31
343856,35
344440,36
345008,38
345584,18
346168,23
346740,25
347320,17
347888,11
348472,17
349040,18
349624,23
350192,28
350772,22
351352,36
351924,46
352504,51
353080,48
353664,45
354232,46
354812,38
355392,21
355964,15
356544,11
357116,11
357696,10
358276,21
358856,22
359440,26
360008,34
360592,35
361160,35
361744,36
362312,15
362896,13
363464,13
364044,13
364624,15
365196,21
365776,23
366348,27
366928,27
367500,16
368080,40
368664,48
369232,48
369816,46
370384,40
370968,32
371540,32
372120,33
372692,38
373268,24
373848,12
374416,10
375000,19
375572,17
376152,29
376724,33
377300,36
377880,38
378452,36
379032,15
379604,13
380184,13
380756,17
381336,14
381916,19
382492,19
383072,24
383644,36
384228,40
384800,32
385384,35
385952,45
386532,59
387112,55
387684,40
388264,39
388836,40
389416,38
389988,26
390568,15
391136,11
391716,15
392296,18
392868,32
393448,33
394020,34
394600,37
395172,37
395748,25
396328,15
396900,13
397480,16
398052,38
398632,46
399212,40
399792,33
400372,26
400944,15
401528,42
402100,46
402680,51
403252,50
403832,42
404404,30
404980,29
405560,22
406132,20
406712,14
407284,15
407864,10
408436,21
409016,44
409588,45
410164,36
410744,35
411312,34
411896,36
412464,18
413048,14
413616,11
414192,12
414776,11
415344,15
415928,25
416500,29
417080,31
417648,18
418232,42
418800,50
419376,51
419960,48
420528,41
421112,40
421684,49
422264,42
422836,24
423408,11
423992,29
424564,41
425144,32
425712,12
426296,37
426864,33
427448,35
428020,35
428592,34
429176,19
429744,19
430328,19
430900,14
431480,11
432052,22
432624,33
433208,33
433780,27
434360,18
434932,43
435512,43
436084,43
436664,43
437232,40
437812,30
438392,35
438964,43
439544,43
440116,36
440696,26
441264,14
441844,27
442424,24
442992,31
443576,34
444148,40
444728,37
445300,38
445880,21
446452,15
447028,11
447608,12
448180,15
448760,25
449328,32
449912,25
450484,22
451060,24
451640,43
452208,46
452792,46
453364,43
453944,37
454516,34
455096,26
455668,15
456244,14
456824,12
457392,17
457976,11
458548,16
459128,16
459700,34
460276,30
460856,35
461428,35
462008,35
462576,12
463160,11
463732,11
464312,12
464884,19
465456,27
466040,36
466608,36
467192,40
467764,31
468344,43
468916,48
469492,50
470072,47
470644,36
471224,27
471792,31
472376,36
472956,26
473536,17
474120,12
474692,15
475272,23
475844,19
476424,32
476996,32
477576,35
478148,33
478724,32
479304,11
479876,13
480456,17
481028,19
481608,22
482176,22
482760,21
483336,22
483908,19
484488,33
485056,36
485640,39
486212,46
486792,44
487372,42
487948,35
488528,38
489100,32
489680,27
490248,14
490832,9
491352,14
491928,18
492504,17
493080,32
493664,32
494236,36
494816,37
495388,34
495968,11
496540,21
497116,24
497696,18
498268,24
498848,28
499420,30
500000,27
500568,23
501152,33
501724,48
502300,55
502880,59
503452,43
504032,17
504604,15
505184,31
505756,46
506332,39
506912,27
507484,15
508064,14
508636,20
509216,19
509796,32
510376,33
510956,34
511532,35
512116,26
512684,14
513264,14
513832,14
514416,16
514984,34
515560,48
516144,59
516716,46
517296,18
517864,42
518448,54
519016,63
519600,57
520172,45
520744,34
521328,27
521896,26
522480,23
523048,15
523632,11
524200,10
524776,26
525360,27
525928,15
526512,37
527084,34
527664,36
528236,35
528816,21
529384,11
529964,11
530544,14
531116,22
531696,33
532276,31
532856,30
533432,32
534012,25
534592,35
535164,52
535744,54
536316,46
536896,38
537468,16
538048,21
538616,28
539196,30
539776,12
540348,10
540928,11
541496,21
542080,21
542652,16
543228,36
543808,36
544380,35
544960,35
545528,23
546112,19
546684,18
547264,12
547832,12
548412,17
548992,18
549564,32
550144,30
550724,19
551304,32
551876,39
552452,44
553032,44
553604,41
554184,39
554756,51
555336,52
555916,42
556496,15
557080,10
557652,11
558232,18
558804,18
559384,24
559956,33
560540,36
561116,37
561692,36
562272,15
562844,10
563424,15
564000,12
564584,10
565152,12
565732,20
566312,31
566884,38
567464,28
568036,36
568616,51
569188,49
569768,46
570344,40
570924,30
571504,39
572076,35
572656,28
573236,15
573816,18
574396,17
574972,15
575552,28
576124,34
576704,34
577272,34
577856,37
578428,35
579008,21
579580,27
580156,40
580736,48
581308,42
581888,29
582460,18
583040,19
583612,21
584188,14
584768,42
585340,53
585920,60
586492,65
587072,57
587644,49
588224,45
588796,39
589372,28
589952,15
590524,15
591104,11
591676,28
592256,33
592836,32
593412,31
593992,34
594564,34
595144,36
595716,15
596296,16
596868,12
597448,12
598024,14
598596,23
599176,30
599748,34
600328,35
600908,19
601488,41
602060,47
602636,43
603216,37
603788,28
604368,28
604948,46
605528,45
606100,32
606676,11
607256,9
607776,10
608360,13
608932,13
609512,30
610092,31
610672,37
611244,43
611820,38
612404,13
612976,12
613552,13
614128,28
614708,31
615284,25
615864,21
616436,19
617008,18
617592,13
618164,41
618744,51
619316,49
619896,46
620476,36
621052,29
621632,36
622204,39
622784,29
623356,18
623936,15
624516,12
625096,23
625680,27
626252,29
626832,29
627404,35
627984,36
628556,34
629136,23
629708,28
630284,21
630864,13
631436,14
632016,14
632596,18
633176,19
633756,24
634332,23
634912,37
635484,38
636064,38
636636,38
637220,37
637796,41
638376,50
638956,42
639532,22
640116,11
640684,10
641264,13
641832,14
642416,13
642984,30
643564,31
644144,36
644716,36
645296,35
645864,11
646448,10
647016,10
647600,11
648172,17
648744,24
649328,25
649900,26
650480,45
651048,37
651632,35
652204,43
652780,47
653360,46
653932,41
654512,26
655084,32
655664,36
656240,25
656824,12
657392,9
657908,18
658488,28
659056,28
659640,29
660208,30
660792,36
661364,35
661944,35
662516,17
663092,14
663672,14
664244,12
664824,13
665392,16
665976,21
666544,19
667120,23
667704,27
668272,38
668856,46
669424,45
670008,44
670580,35
671160,33
671732,40
672308,42
672888,32
673456,13
674040,12
674608,25
675192,27
675764,15
676340,31
676920,32
677492,35
678072,37
678644,35
679224,17
679792,14
680376,12
680944,11
681524,16
682104,27
682672,31
683256,25
683828,27
684408,31
684980,49
685552,51
686136,41
686704,35
687288,26
687860,35
688440,45
689012,43
689592,27
690164,22
690740,13
691320,19
691888,22
692472,17
693044,27
693624,32
694196,36
694772,34
695352,32
695924,17
696504,17
697076,14
697656,10
698224,12
698808,15
699380,29
699956,27
700536,21
701108,34
701688,45
702268,42
702848,39
703420,42
703996,32
704580,34
705148,41
705728,36
706300,12
706880,23
707448,14
708032,13
708604,23
709180,37
709760,46
710332,34
710912,39
711492,39
712072,38
712652,24
713228,15
713808,12
714380,15
714960,12
715540,20
716120,29
716700,32
717276,30
717856,35
718428,34
719008,39
719580,47
720160,51
720728,43
721312,42
721884,47
722460,43
723040,18
723612,10
724192,13
724764,35
725344,29
725916,15
726492,33
727072,35
727644,35
728224,33
728796,19
729376,12
729956,14
730536,17
731108,17
731684,21
732264,18
732836,25
733416,26
733988,24
734568,35
735148,46
735724,47
736304,46
736876,41
737456,40
738028,43
738608,41
739176,31
739760,11
740340,15
740916,14
741496,20
742068,14
742648,22
743224,35
743808,33
744380,36
744956,34
745536,17
746108,16
746688,13
747260,15
747840,21
748412,27
748992,27
749564,42
750140,40
750720,32
751292,34
751872,42
752452,44
753032,46
753612,43
754188,31
754768,31
755344,41
755920,44
756492,22
757072,11
757644,13
758224,30
758808,22
759380,27
759960,33
760536,32
761112,34
761692,35
762272,17
762844,19
763420,15
764000,12
764572,14
765152,20
765732,23
766312,21
766892,19
767468,14
768052,35
768620,40
769200,39
769772,41
770352,41
770924,39
771504,41
772076,38
772652,34
773232,16
773804,11
774384,11
774956,21
775536,17
776116,32
776692,32
777272,38
777844,44
778424,44
778992,24
779576,11
780148,14
780728,21
781308,16
781884,16
782464,27
783036,27
783616,19
784196,14
784776,37
785348,49
785924,49
786504,45
787076,41
787656,38
788232,42
788808,43
789384,33
789968,14
790552,10
791124,16
791704,24
792276,24
792856,30
793436,32
794020,38
794596,34
795172,35
795756,19
796328,15
796904,13
797484,14
798064,19
798644,14
799220,20
799800,27
800376,27
800952,17
801524,39
802104,43
802676,42
803256,45
803824,40
804404,38
804984,39
805556,31
806136,22
806716,10
807296,15
807868,23
808444,11
809024,13
809596,33
810176,33
810748,36
811328,36
811908,35
812488,12
813072,18
813644,19
814224,18
814796,16
815376,15
815956,23
816540,31
817116,40
817692,42
818272,32
818844,38
819424,52
820000,52
820576,49
821144,44
821720,45
822304,43
822872,31
823456,18
824024,16
824608,11
825176,12
825760,13
826328,31
826896,32
827480,35
828048,43
828632,40
829204,26
829784,17
830352,12
830932,11
