tempo_arduino_micro_s,valor_ADC
500,34
1004,63
1504,88
2000,76
2508,87
3000,104
3504,136
4004,129
4516,110
5028,71
5500,31
6000,11
6504,30
7000,54
7500,57
8000,59
8500,42
9000,38
9500,38
10000,47
10516,45
11036,47
11564,43
12084,12
12612,25
13132,72
13660,80
14180,82
14708,81
15228,71
15756,20
16276,95
16796,113
17368,48
17892,50
18412,50
18932,47
19452,48
19980,32
20508,49
21028,53
21556,44
22076,12
22604,13
23124,11
23652,14
24172,22
24700,11
25220,36
25748,45
26268,41
26796,50
27316,54
27844,51
28364,25
28892,12
29412,17
29940,12
30460,26
30988,37
31508,50
32036,51
32556,44
33084,59
33604,50
34132,43
34652,49
35180,57
35704,63
36228,58
36748,50
37276,61
37796,85
38316,90
38840,99
39356,112
39932,91
40456,58
40980,14
41500,15
42028,38
42548,54
43076,50
43596,53
44124,76
44644,63
45172,35
45692,32
46220,43
46740,83
47268,98
47788,94
48316,41
48836,15
49364,27
49884,21
50412,32
50932,65
51460,89
51980,136
52560,143
53128,127
53712,111
54288,64
54804,31
55332,53
55852,68
56380,45
56900,17
57428,132
58004,268
58584,255
59156,143
59736,67
60252,53
60780,55
61304,92
61828,73
62348,35
62876,24
63396,71
63920,64
64440,29
64956,18
65476,66
65996,73
66516,52
67036,16
67556,44
68076,52
68596,50
69116,49
69644,47
70164,51
70692,57
71212,60
71740,65
72260,64
72788,32
73312,16
73836,29
74356,35
74884,27
75404,35
75932,45
76456,47
76980,47
77500,48
78028,48
78548,23
79076,27
79600,30
80124,32
80644,29
81172,42
81692,66
82220,77
82740,49
83268,27
83788,15
84316,58
84836,78
85364,65
85884,55
86412,68
86932,103
87508,88
88028,48
88548,38
89068,30
89588,17
90112,17
90636,14
91164,12
91684,14
92212,31
92732,39
93260,47
93780,50
94308,57
94832,51
95356,12
95880,27
96404,42
96924,31
97452,35
97972,58
98500,38
99020,44
99548,59
100068,47
100640,43
101208,51
101792,47
102360,51
102940,69
103520,41
104088,15
104664,34
105232,36
105808,27
106376,25
106952,46
107528,39
108096,36
108672,57
109240,72
109824,49
110392,46
110976,49
111544,43
112120,22
112704,18
113272,12
113848,11
114416,20
115000,33
115572,32
116152,17
116720,21
117296,62
117880,92
118448,96
119032,68
119604,58
120184,53
120752,37
121328,50
121912,35
122484,43
123064,103
123684,100
124312,77
124884,47
125456,21
126032,48
126600,52
127184,46
127756,48
128336,41
128912,50
129488,22
130064,14
130632,26
131208,43
131776,51
132352,110
132972,96
133548,53
134120,47
134696,47
135280,79
135848,143
136484,192
137104,165
137732,116
138360,92
138924,123
139556,139
140176,116
140804,64
141380,14
141948,80
142528,140
143148,120
143780,120
144404,149
145020,186
145648,121
146264,45
146840,21
147408,14
147984,11
148568,15
149136,16
149720,13
150288,18
150872,61
151444,79
152020,85
152600,86
153172,64
153752,38
154324,43
154904,67
155472,70
156056,23
156624,18
157204,11
157784,15
158352,32
158936,85
159504,85
160088,81
160656,85
161232,68
161808,22
162376,13
162960,91
163528,163
164164,170
164784,149
165404,121
166032,46
166596,32
167176,31
167744,53
168328,62
168896,73
169464,74
170048,82
170616,77
171192,47
171764,35
172344,35
172912,48
173496,68
174064,26
174644,11
175224,14
175792,64
176376,121
176996,66
177572,49
178148,45
178720,30
179304,43
179872,35
180448,12
181016,25
181600,11
182168,58
182744,68
183328,42
183896,40
184480,69
185048,89
185624,98
186192,66
186768,21
187336,17
187912,11
188496,24
189064,14
189648,10
190216,11
190800,17
191368,33
191952,36
192528,52
193100,53
193680,54
194248,50
194832,44
195400,31
195984,63
196556,52
197132,22
197712,16
198284,17
198864,22
199436,30
200016,39
200584,44
201168,57
201744,56
202312,48
202896,87
203464,25
204048,39
204620,95
205200,132
