tempo_arduino_micro_s,valor_ADC
500,11
1004,11
1504,16
2000,16
2508,19
3000,18
3508,15
4000,51
4508,65
5000,71
5500,82
6000,52
6500,52
7000,50
7500,52
8000,53
8500,20
9000,11
9500,36
10000,49
10508,67
11028,64
11556,69
12076,65
12604,36
13124,21
13652,38
14172,55
14700,46
15220,49
15748,51
16268,48
16796,45
17316,78
17836,50
18356,36
18876,53
19396,76
19916,60
20436,38
20956,25
21476,19
21996,21
22516,46
23036,54
23564,55
24084,63
24612,77
25132,122
25712,150
26280,151
26864,127
27432,89
27956,34
28476,11
29004,23
29524,32
30052,48
30572,49
31100,49
31620,61
32148,72
32668,94
33188,128
33764,149
34336,91
34868,41
35388,24
35916,13
36436,27
36964,47
37484,23
38012,24
38532,59
39060,125
39636,152
40216,132
40788,144
41368,140
41936,122
42512,64
43036,29
43556,28
44084,14
44604,41
45132,74
45652,91
46180,70
46700,49
47228,42
47748,48
48276,51
48796,49
49324,66
49844,64
50372,40
50892,22
51420,12
51940,11
52468,10
52988,11
53516,36
54036,44
54564,29
55084,62
55612,105
56188,60
56716,60
57236,51
57756,52
58276,35
58796,12
59316,37
59836,49
60360,21
60876,11
61396,10
61920,14
62436,41
62956,18
63476,18
63996,63
64524,54
65044,71
65572,128
66148,86
66676,42
67196,27
67724,24
68244,18
68772,15
69292,27
69820,11
70340,19
70868,18
71388,17
71916,15
72436,58
72964,65
73484,51
74012,51
74532,52
75060,75
75584,146
76160,166
76736,157
77316,126
77896,61
78412,21
78940,22
79460,28
79988,43
80512,29
81036,180
81612,291
82192,224
82764,119
83344,47
83860,17
84380,14
84900,28
85420,49
85940,63
86460,53
86980,47
87500,50
88020,49
88540,54
89060,69
89580,70
90104,49
90620,49
91148,54
91672,29
92196,80
92716,74
93244,15
93764,42
94292,39
94816,50
95340,42
95864,16
96388,20
96908,30
97436,45
97956,59
98484,62
99004,56
99532,49
100052,37
100624,33
101192,30
101776,21
102344,21
102924,13
103504,15
104072,13
104648,43
105216,58
105792,52
106360,82
106944,69
107512,51
108092,61
108672,110
109292,140
109920,88
110488,19
111064,57
111640,60
112212,53
112792,42
113360,38
113944,54
114512,53
115096,49
115668,71
116240,131
116876,82
117440,22
118024,12
118592,11
119176,12
119748,20
120324,28
120904,23
121472,16
122056,38
122624,73
123208,87
123776,111
124404,93
124980,65
125548,30
126128,27
126696,47
127280,43
127848,16
128432,30
129000,31
129568,40
130144,30
130712,46
131296,52
131864,59
132448,57
133016,51
133592,16
134176,30
134744,56
135328,35
135896,19
136480,60
137048,91
137632,80
138200,70
138780,56
139360,45
139928,48
140512,53
141084,53
141664,37
142232,70
142812,132
143444,164
144060,123
144688,76
145256,50
145840,37
146408,24
146984,27
147568,49
148136,51
148720,51
149288,50
149872,49
150444,37
151016,34
151600,16
152172,13
152752,30
153324,21
153904,13
154472,14
155056,77
155628,128
156252,93
156828,52
157400,53
157976,53
158548,26
159128,24
159700,24
160276,107
160908,130
161524,89
162100,22
162672,34
163256,12
163824,83
164404,150
165036,148
165652,107
166280,71
166848,238
167476,269
168104,174
168720,120
169344,59
169916,16
170488,47
171072,62
171640,38
172224,43
172792,80
173376,70
173948,58
174528,142
175156,85
175724,24
176304,16
176872,20
177456,26
178024,38
178608,28
179176,16
179756,30
180336,16
