tempo_arduino_micro_s,valor_ADC
500,21
1004,28
1504,30
2000,14
2504,17
3000,30
3508,14
4000,33
4508,71
5000,79
5500,47
6000,58
6500,82
7000,94
7500,92
8000,97
8500,99
9000,111
9500,66
10000,39
10512,16
11028,11
11556,32
12076,68
12604,69
13124,45
13648,41
14172,45
14700,51
15220,70
15748,69
16268,55
16796,57
17316,33
17836,16
18356,46
18876,26
19396,11
19916,32
20436,32
20956,13
21476,22
21996,60
22516,61
23036,50
23564,51
24084,53
24612,31
25132,10
25660,15
26180,19
26708,25
27228,69
27756,57
28276,28
28804,31
29324,32
29852,15
30372,45
30900,50
31420,49
31948,58
32472,59
32996,25
33516,28
34044,38
34564,41
35092,27
35612,11
36140,10
36660,41
37188,63
37708,59
38236,44
38760,52
39284,59
39804,53
40332,49
40852,80
41372,111
41944,80
42468,46
42988,55
43508,57
44028,39
44556,17
45084,13
45604,10
46132,11
46652,39
47180,67
47704,63
48228,53
48748,49
49276,53
49796,28
50324,29
50844,60
51372,75
51892,28
52420,56
52940,99
53468,100
54044,86
54572,76
55092,80
55620,54
56140,58
56668,67
57188,60
57716,53
58236,31
58764,14
59284,71
59804,112
60380,63
60904,18
61420,22
61944,52
62460,58
62988,33
63516,35
64040,54
64560,55
65084,50
65612,52
66132,55
66660,32
67180,23
67708,18
68228,37
68756,40
69276,18
69804,12
70324,42
70852,53
71372,47
71900,39
72420,48
72948,55
73468,56
73996,53
74520,62
75044,80
75564,92
76092,97
76616,74
77140,19
77660,41
78188,68
78708,49
79236,13
79760,11
80284,42
80804,45
81324,53
81844,58
82364,73
82884,79
83404,74
83924,74
84444,73
84964,49
85484,16
86004,11
86524,22
87052,12
87572,12
88100,15
88620,45
89148,55
89668,59
90196,57
90716,51
91244,39
91764,18
92292,27
92812,60
93340,102
93916,92
94444,86
94964,115
95544,109
96116,100
96696,96
97212,72
97736,47
98252,68
98772,112
99352,138
99924,109
100504,74
101068,73
101648,50
102216,19
102800,12
103368,25
103936,17
104512,23
105080,43
105656,43
106224,50
106800,49
107368,51
107952,51
108520,64
109096,82
109680,93
110248,78
110832,37
111400,14
111984,51
112556,93
113128,66
113712,50
114280,55
114864,70
115436,64
116016,68
116584,46
117168,68
117736,71
118316,67
118896,57
119464,34
120048,131
120668,235
121296,296
121924,217
122540,59
123116,67
123688,100
124324,80
124892,54
125464,72
126048,112
126668,125
127300,88
127868,46
128448,13
129016,77
129584,111
130220,49
130784,47
131368,50
131936,56
132512,60
133080,31
133656,14
134240,14
134808,16
135392,40
135960,79
136544,69
137112,94
137692,114
138324,70
138888,44
139472,47
140044,64
140624,69
141196,78
141776,108
142404,175
143020,193
143652,149
144272,87
144848,24
145424,35
145992,58
146576,45
147144,46
147728,48
148296,57
148880,55
149448,50
150024,17
150608,30
151180,39
151760,35
152332,16
152912,16
153484,34
154064,14
154648,32
155216,44
155800,47
156372,58
156952,60
157524,48
158104,23
158676,17
159252,46
159832,57
160404,32
160984,36
161552,56
162136,73
162704,74
163284,42
163864,41
164432,49
165008,50
165576,49
166152,47
166720,12
167304,12
167872,12
168440,21
169024,35
169592,60
170168,89
170736,88
171320,31
171888,44
172472,68
173044,74
173616,55
174200,51
174768,35
175352,67
175924,114
176556,58
177124,11
177696,11
178280,18
178848,43
179432,76
180000,85
180584,52
