tempo_arduino_micro_s,valor_ADC
500,39
1004,76
1500,103
2008,100
2508,81
3000,65
3500,66
4000,65
4500,71
5000,69
5500,84
6000,110
6508,96
7000,79
7500,62
8000,71
8500,63
9000,44
9500,26
10000,57
10516,60
11036,73
11564,77
12084,78
12612,78
13132,79
13660,100
14232,109
14808,86
15324,53
15844,39
16364,17
16884,17
17404,24
17932,37
18460,42
18980,53
19508,50
20028,55
20556,54
21076,13
21604,25
22124,14
22652,34
23172,46
23700,38
24220,80
24748,84
25268,35
25796,158
26368,120
26952,54
27468,53
27996,53
28516,52
29044,25
29564,51
30092,77
30612,76
31136,53
31652,38
32172,52
32692,16
33212,30
33732,17
34252,20
34772,44
35292,47
35812,53
36332,53
36852,54
37372,23
37900,21
38420,33
38948,38
39468,13
39996,38
40520,44
41044,19
41564,53
42092,98
42612,110
43192,63
43708,56
44236,92
44756,115
45336,79
45860,42
46388,41
46908,65
47436,73
47956,79
48484,75
49004,48
49532,13
50052,62
50580,42
51100,21
51624,43
52140,93
52660,112
53232,73
53756,61
54284,30
54804,12
55332,12
55852,17
56380,27
56900,29
57428,27
57948,15
58476,15
58996,41
59524,117
60100,171
60680,168
61252,119
61832,111
62408,33
62932,58
63452,101
64028,150
64608,161
65176,116
65752,67
66268,59
66796,33
67316,18
67844,34
68364,50
68892,53
69412,57
69940,55
70460,52
70988,12
71508,12
72036,14
72556,36
73084,54
73604,79
74132,104
74708,106
75284,74
75812,46
76336,48
76860,58
77380,65
77908,55
78432,53
78956,41
79480,48
80004,72
80524,101
81104,121
81676,94
82204,65
82724,36
83252,18
83772,36
84300,26
84820,43
85348,51
85868,49
86396,61
86920,58
87444,21
87964,35
88484,50
89004,59
89524,79
90048,74
90564,33
91084,61
91604,152
92184,143
92752,82
93284,45
93804,55
94332,65
94856,58
95380,55
95900,20
96428,29
96948,53
97476,22
97996,61
98524,19
99044,13
99572,17
100096,10
100664,26
101232,79
101816,71
102388,54
102964,54
103544,60
104112,68
104688,71
105256,50
105840,13
106408,39
106976,85
107552,88
108120,55
108704,31
109272,16
109856,53
110424,54
111008,58
111580,55
112156,48
112736,42
113304,15
113880,24
114448,45
115032,32
115604,33
116176,35
116760,15
117328,26
117912,64
118484,68
119064,59
119632,63
120216,55
120784,19
121360,43
121944,57
122512,65
123096,87
123664,89
124248,47
124816,23
125392,13
125968,21
126536,94
127120,116
127744,95
128320,85
128888,75
129464,25
130032,23
130600,25
131176,22
131744,23
132328,15
132896,22
133480,26
134048,14
134624,46
135208,78
135776,120
136412,108
137028,66
137604,23
138176,33
138748,53
139328,50
139896,33
140480,17
141048,26
141632,46
142200,106
142836,102
143464,67
144028,57
144608,53
145176,71
145760,93
146328,104
146956,102
147588,93
148152,79
148736,65
149308,56
149888,15
150456,27
151032,36
151616,53
152188,87
152768,63
153340,51
153920,51
154496,73
155080,109
155708,92
156276,29
156856,100
157476,139
158104,131
158736,210
159352,149
159980,48
160548,81
161128,74
161696,66
162272,66
162856,79
163428,65
164008,42
164576,40
165152,48
165720,66
166296,47
166864,29
167440,30
168016,57
168584,55
169160,52
169728,53
170304,53
