tempo_arduino_micro_s,valor_ADC
500,57
1004,48
1500,46
2000,54
2508,69
3000,70
3508,74
4000,70
4508,65
5000,68
5500,78
6000,76
6500,60
7000,28
7500,14
8000,12
8500,16
9000,18
9500,18
10000,51
10508,53
11028,57
11556,61
12076,60
12604,36
13124,29
13648,28
14172,27
14700,22
15220,25
15748,38
16268,61
16796,63
17316,61
17836,46
18356,54
18876,63
19396,71
19916,72
20436,69
20956,74
21476,74
21996,76
22516,71
23036,65
23564,40
24084,27
24612,17
25132,17
25660,26
26180,18
26708,49
27228,57
27756,59
28276,60
28804,61
29324,36
29852,41
30372,29
30900,20
31420,25
31948,39
32472,46
32996,64
33516,66
34044,68
34564,44
35092,53
35612,65
36140,77
36660,78
37188,65
37708,69
38236,65
38760,71
39284,69
39804,60
40332,37
40852,26
41372,15
41892,21
42412,27
42932,18
43452,48
43972,59
44492,60
45012,60
45532,60
46052,31
46572,27
47092,32
47612,23
48140,17
48660,33
49188,48
49708,66
50236,62
50760,64
51284,44
51804,54
52332,71
52852,76
53380,75
53900,69
54428,57
54948,62
55476,74
56000,75
56524,56
57044,33
57572,23
58096,16
58620,15
59140,15
59668,28
60188,49
60716,60
61240,62
61764,65
62284,64
62812,37
63332,23
63860,16
64384,12
64908,24
65428,44
65948,50
66468,70
66988,70
67508,63
68028,47
68548,53
69068,69
69588,81
70108,78
70632,79
71152,100
71728,104
72300,68
72828,35
73348,10
73876,13
74396,14
74924,12
75444,21
75972,20
76496,49
77020,51
77540,58
78068,61
78592,58
79116,53
79640,29
80164,26
80684,18
81212,16
81732,23
82260,48
82780,66
83308,70
83828,63
84356,49
84876,55
85404,62
85924,80
86444,76
86964,74
87484,66
88004,63
88524,67
89044,73
89564,71
90088,45
90604,29
91124,17
91644,15
92172,29
92692,21
93220,51
93740,54
94268,56
94792,59
95316,58
95840,45
96364,36
96884,27
97412,20
97932,16
98460,23
98980,43
99508,54
100032,57
100600,62
101168,42
101752,55
102324,67
102900,77
103480,74
104048,76
104624,67
105192,65
105768,57
106336,49
106912,24
107480,19
108056,11
108640,30
109208,34
109792,46
110360,54
110944,57
111512,62
112092,59
112672,31
113240,29
113824,23
114392,22
114976,19
115544,38
116128,54
116696,59
117272,59
117856,48
118424,57
119008,70
119580,72
120160,69
120728,63
121304,66
121888,75
122460,78
123040,66
123608,36
124192,21
124760,14
125344,24
125912,25
126492,50
127072,58
127644,57
128224,61
128792,63
129368,33
129936,26
130512,18
131088,14
131656,27
132240,50
132808,64
133392,64
133960,61
134544,39
135112,56
135692,70
136272,80
136840,73
137424,69
137996,64
138576,72
139144,64
139728,55
140304,38
140876,25
141456,11
142024,31
142608,27
143176,51
143760,52
144328,62
144904,59
145488,62
146056,32
146640,37
147208,35
147792,23
148360,19
148944,34
149520,54
150092,52
150672,67
151244,52
151824,53
152396,70
152976,71
153548,77
154124,70
154704,70
155276,80
155856,77
156428,62
157008,28
157576,15
158160,12
158736,27
159304,19
159888,51
160460,58
161040,58
161608,64
162192,62
162760,43
163336,33
163920,23
164488,21
165060,25
165632,39
166208,58
166776,56
167360,61
167928,44
168496,54
169080,66
169648,73
170224,74
170792,67
171376,63
171944,73
172524,77
173104,62
173676,38
174256,19
174824,15
175408,33
175976,21
176560,53
177128,57
177704,59
178288,58
178856,60
179440,34
180008,33
180592,27
181160,26
181736,27
182320,32
182892,50
183472,64
184044,70
184624,42
185192,56
185776,76
186344,78
186920,69
187504,59
188076,66
188656,83
189224,78
189808,52
190376,30
190956,17
191536,12
192108,23
192688,17
193256,51
193832,59
194404,56
194984,61
195552,58
196132,35
196712,35
197284,30
197864,27
198432,26
199016,35
199588,62
200164,70
200744,64
201316,50
201896,54
202468,70
203048,73
203620,70
204200,67
204772,56
205348,72
205928,79
206496,62
207080,32
207648,21
208232,11
208800,17
209368,17
209944,53
210512,58
211088,62
211656,59
212240,63
212808,37
213392,30
213964,26
214536,22
215120,27
215688,39
216272,60
216840,63
217424,54
217996,50
218576,54
219152,71
219724,72
220304,72
220876,66
221456,72
222024,86
222608,82
223176,53
223756,23
224336,17
224904,13
225488,25
226056,18
226640,52
227208,58
227792,61
228368,63
228936,62
229520,38
230092,32
230672,25
231240,22
231824,30
232396,41
232968,63
233552,60
234124,56
234704,56
235276,54
235856,67
236428,74
237008,67
237584,47
238156,56
238736,74
239308,75
239888,49
240468,32
241048,25
241616,15
242192,26
242776,18
243348,49
243928,56
244500,59
245080,59
245652,58
246228,37
246808,31
247376,22
247960,21
248532,30
249112,33
249684,56
250264,62
250836,59
251412,54
251992,63
252564,66
253144,69
253716,71
254296,65
254868,60
255444,75
256024,69
256596,43
257176,27
257744,15
258320,25
258888,31
259472,19
260040,49
260616,58
261192,57
261760,57
262344,53
262916,24
263496,21
264064,18
264648,21
265224,42
265792,51
266376,67
266944,64
267528,55
268096,54
268680,59
269252,75
269824,81
270408,80
270976,67
271560,57
272132,72
272712,73
273284,37
273864,18
274440,17
275008,19
275592,26
276164,19
276744,46
277312,59
277896,57
278468,61
279040,46
279624,35
280196,27
280776,22
281348,18
281928,27
282496,42
283080,65
283656,62
284228,56
284808,56
285376,63
285960,71
286532,69
287112,65
287684,64
288256,72
288840,77
289408,70
289992,41
290560,31
291144,26
291716,11
292296,32
292872,26
293444,46
294024,58
294596,57
295176,57
295748,40
296328,39
296896,32
297476,32
298056,26
298628,29
299208,25
299776,47
300360,84
300932,76
301512,53
302088,70
302660,75
303240,77
303812,77
304392,69
304972,70
305552,69
306124,69
306700,29
307280,13
307852,10
308432,25
309004,28
309584,31
310156,49
310736,58
311312,65
311884,64
312464,41
313032,35
313616,24
314184,18
314768,15
315340,40
315916,57
316496,69
317068,57
317648,39
318228,56
318808,71
319388,73
319964,66
320548,68
321116,58
321696,75
322264,83
322848,77
323416,40
324000,21
324568,17
325144,20
325728,26
326300,42
326880,56
327456,59
328040,57
328608,59
329176,33
329760,34
330328,33
330904,24
331472,22
332056,38
332628,58
333208,65
333776,65
334344,41
334928,55
335496,68
336080,69
336648,69
337224,71
337796,80
338376,85
338952,72
339524,55
340104,27
340672,16
341256,10
341824,34
342408,32
342976,47
343556,52
344136,58
344708,59
345288,58
345860,34
346440,34
347008,30
347592,21
348168,21
348736,36
349312,56
349884,63
350464,56
351036,35
351616,58
352188,79
352760,79
353344,70
353916,58
354496,46
355068,71
355648,79
356220,66
356800,32
357372,19
357948,17
358528,17
359096,22
359680,48
360248,57
360832,59
361404,63
361980,58
362560,30
363128,27
363712,24
364284,24
364864,28
365432,47
366016,60
366588,54
367164,52
367744,39
368316,51
368896,69
369464,80
370048,68
370616,68
371196,59
371776,68
372348,78
372928,66
373500,22
374080,9
374600,11
375176,27
375748,27
376324,49
376904,55
377476,59
378056,61
378628,59
379208,32
379780,31
380360,26
380944,24
381516,28
382096,43
382668,56
383248,59
383828,63
384412,41
384984,51
385560,73
386144,82
386716,76
387296,67
387868,45
388448,61
389020,75
389596,70
390176,48
390748,34
391328,18
391900,13
392480,16
393048,49
393632,57
394204,59
394780,56
395360,58
395932,31
396512,51
397092,54
397672,37
398244,27
398820,32
399400,58
399972,60
400552,62
401124,38
401704,55
402276,67
402856,67
403428,71
404004,65
404584,65
405156,78
405736,78
406308,57
406888,27
407468,16
408044,12
408624,30
409196,20
409776,48
410348,55
410928,58
411496,59
412072,59
412640,37
413216,45
413800,25
414368,19
414952,25
415520,44
416104,71
416672,72
417248,63
417832,40
418400,55
418984,72
419556,78
420136,80
420704,66
421288,61
421856,76
422432,79
423016,61
423588,34
424168,17
424736,13
425320,28
425888,18
426464,50
427048,52
427620,57
428200,58
428768,59
429352,38
429924,28
430504,13
431072,14
431652,46
432232,61
432804,78
433384,60
433956,53
434536,43
435108,67
435684,70
436264,75
436836,66
437416,60
437988,63
438568,75
439140,70
439720,56
440300,36
440876,19
441456,16
442028,32
442608,23
443176,46
443760,53
444332,58
444908,58
445488,58
446060,29
446640,26
447212,21
447792,16
448364,28
448944,45
449512,74
450092,67
450672,56
451240,48
451824,69
452396,71
452976,69
453548,66
454124,67
454704,65
455276,74
455856,70
456428,46
457008,33
457576,33
458160,13
458740,33
459316,22
459896,46
460468,53
461048,58
461624,56
462208,54
462780,70
463356,53
463936,21
464508,15
465088,30
465660,43
466240,61
466808,55
467392,49
467964,53
468540,63
469120,74
469692,75
470272,66
470852,58
471432,70
472012,85
472588,82
473168,55
473740,38
474320,19
474892,29
475472,40
476044,20
476624,53
477200,54
477772,57
478352,62
478924,53
479504,39
480084,18
480664,11
481232,11
481812,32
482392,50
482964,90
483544,95
484116,59
484696,54
485268,69
485844,74
486424,71
486992,72
487576,74
488148,67
488728,65
489300,56
489880,26
490452,22
491028,25
491608,11
492180,22
492760,20
493332,50
493912,53
494484,55
495056,60
495640,38
496212,33
496792,33
497364,27
497944,17
498512,35
499096,55
499668,74
500244,63
500824,38
501396,56
501976,72
502556,69
503136,74
503708,72
504284,72
504864,86
505436,70
506016,39
506588,13
507168,13
507740,14
508320,26
508900,33
509476,36
510056,50
510628,56
511208,57
511788,59
512372,40
512944,36
513512,29
514096,22
514664,21
515248,39
515816,53
516400,61
516968,64
517552,45
518124,54
518700,70
519280,79
519848,78
520432,71
521000,60
521584,69
522156,83
522732,80
523312,46
523884,27
524464,11
525036,24
525616,18
526184,42
526768,54
527340,57
527916,58
528496,55
529068,28
