tempo_arduino_micro_s,valor_ADC
500,27
1004,30
1500,32
2000,35
2500,36
3000,37
3500,17
4000,19
4500,19
5000,11
5500,12
6000,20
6500,28
7004,31
7500,24
8000,21
8500,19
9000,31
9500,36
10000,43
10516,48
11036,41
11564,41
12084,35
12612,46
13132,45
13660,37
14180,16
14708,17
15228,20
15756,12
16276,12
16796,23
17316,41
17836,31
18356,38
18876,45
19396,36
19916,29
20436,18
20956,18
21476,15
21996,11
22516,18
23036,40
23564,44
24084,42
24612,29
25132,16
25660,31
26180,38
26708,44
27228,48
27756,40
28276,26
28804,15
29324,25
29852,26
30372,26
30900,15
31420,16
31948,16
32472,10
32996,10
33516,10
34044,34
34564,37
35092,34
35612,36
36140,36
36660,19
37188,11
37708,15
38236,18
38760,17
39284,17
39804,23
40332,22
40852,19
41372,25
41892,32
42412,32
42932,36
43452,39
43972,48
44492,51
45012,42
45532,31
46052,25
46572,23
47092,32
47612,24
48140,20
48660,9
49120,21
49644,17
50164,12
50684,30
51212,34
51732,39
52260,32
52780,37
53308,19
53828,28
54356,29
54876,16
55404,12
55924,13
56452,15
56972,19
57500,21
58020,30
58548,27
59068,32
59596,39
60116,47
60644,49
61164,45
61692,38
62212,34
62740,39
63260,43
63788,39
64312,24
64836,19
65356,10
65884,32
66404,29
66932,14
67452,32
67980,33
68500,34
69020,33
69540,38
70060,20
70584,12
71100,22
71624,27
72144,32
72660,30
73180,32
73704,35
74220,33
74744,22
75260,15
75788,39
76312,41
76836,36
77356,45
77884,51
78404,42
78932,23
79456,15
79980,17
80504,16
81028,10
81548,10
82076,11
82596,14
83124,20
83644,17
84172,30
84692,34
85220,32
85740,33
86268,35
86788,15
87316,13
87836,11
88364,10
88884,10
89412,10
89936,10
90460,12
90980,15
91508,25
92032,23
92556,30
93076,35
93596,39
94120,43
94636,46
95160,45
95680,35
96200,42
96716,45
97236,39
97760,14
98276,17
98796,38
99320,46
99836,28
100364,15
100928,32
101512,34
102084,35
102664,37
103232,28
103808,12
104376,24
104944,17
105520,12
106088,24
106672,51
107240,79
107816,73
108384,47
108968,37
109536,89
110104,107
110740,66
111304,43
111888,33
112460,35
113040,33
113608,20
114184,11
114760,15
115328,10
115912,11
116480,11
117064,21
117632,32
118216,34
118792,42
119360,38
119944,22
120516,14
121096,12
121664,11
122248,13
122816,21
123396,27
123976,33
124544,25
125128,14
125696,38
126280,48
126848,48
127432,43
128008,35
128576,20
129152,29
129720,43
130296,48
130864,46
131448,35
132016,15
132592,49
133168,61
133736,26
134312,32
134884,38
135464,34
136032,35
136616,29
137184,35
137764,25
138344,14
138912,12
139496,24
140068,30
140648,28
141216,23
141792,16
142376,35
142948,42
143528,48
144096,48
144680,41
145248,32
145824,38
146392,47
146968,43
147552,14
148120,16
148704,23
149272,27
149856,17
150424,19
151000,33
151584,35
152156,35
152736,37
153308,17
153888,20
154456,19
155040,11
155608,10
156184,25
156768,41
157340,47
157920,41
158488,22
159072,37
159644,52
160220,51
160800,46
161368,40
161944,33
162512,52
163096,61
163668,45
164248,11
164816,19
165384,21
165960,26
166528,16
167112,21
167680,33
168256,33
168824,35
169408,35
169976,19
170552,12
171128,11
171696,13
172280,22
172848,11
173432,18
174004,43
174576,51
175160,22
175732,53
176312,59
176884,43
177464,35
178032,35
178616,14
179184,34
179764,40
180344,30
180912,11
181496,10
182064,11
182648,15
183216,15
183792,30
184376,34
184944,34
185528,35
186100,38
186680,19
187248,14
187832,10
188404,12
188976,26
189560,35
190128,38
190712,35
191284,27
191864,17
192436,38
193008,56
193592,54
194164,42
194744,39
195312,27
195896,34
196464,37
197048,34
197616,16
198192,11
198776,16
199344,35
199928,36
200500,30
201080,33
201648,34
202224,35
202808,34
203380,15
203960,11
204532,12
205112,10
205680,13
206264,16
206832,19
207400,24
207984,17
208552,13
209136,44
209704,53
210288,43
210856,37
211432,34
212016,27
212584,42
213168,38
