amp_en,rms,zcr,Band Energy Ratio,Spectral Centroid,Bandwidth,f0,Mag_norm_f0,bp_50_150,bp_150_200,bp_200_300,bp_300_500,bp_novo,bp_1_harm,bp_2_harm,bp_3_harm,bp_4_harm,harm_energy,noise_energy,hnr,mdf,mnf,mav,wl,mean_v,std_v,var_v,ssc,mavs,Label
-11.902917781184623,2.183019178961697,0.21652003910068426,0.2889922300024438,201.5746194401324,134.1340288103548,104.02495608509982,3.9282696579500884,0.08562681311773868,0.3264724355424898,0.08686232752958405,0.0770529962697625,0.12325153878431847,0.17440556958729897,0.05067119009508207,0.05499056140646419,0.01719065167718485,0.2972579727660301,0.6992661112438935,42.50999268888149,104.02495608509982,138.61682808141657,1.332514945020801,895.9990821634384,1.060277635912604e-05,2.1830191789359494,4.765572735602186,396.0,1.32612452319304,0.0
-11.20047840958588,2.067227559512371,0.21456500488758554,0.2745056712914007,200.3447037195727,132.46996882357092,104.02495608509982,3.687490301426757,0.11842699640495016,0.2734292935615572,0.10219561360107081,0.06399056460487772,0.13031345318322096,0.1626675202231401,0.059968572039884864,0.06753453247839922,0.018564039752986587,0.3087346644944108,0.6883559213556768,44.851021821084565,104.02495608509982,138.55896336194343,1.279107468723795,854.9472060664514,3.559733635157339e-05,2.06722755920588,4.273429781540301,376.0,1.2732452586518122,0.0
-11.556583491890166,1.9537187544055359,0.21358748778103617,0.3438230453824423,199.16828645249464,134.3721127935413,104.02495608509982,3.795967605765237,0.09835294274721731,0.3496848561304505,0.11540551261065794,0.06675733226734683,0.1380685909583175,0.13347286474100378,0.04235899640060202,0.03169373632356423,0.022765580917818825,0.23029117838298888,0.76826923471399,29.97532218876649,104.02495608509982,140.5130540787225,1.23470833799608,828.2060463114453,-1.149074998676048e-05,1.9537187543717447,3.8170169711838815,370.0,1.2293280950067516,0.0
-14.536094210868745,1.9586708130109154,0.20576735092864126,0.3882873889000254,199.18491648031033,134.6474347480553,104.02495608509982,3.57227052510381,0.08156779133956026,0.36504110620677077,0.0761526635522208,0.05570089715607088,0.16717918989606387,0.1428239439747411,0.04002390294821313,0.04833281662818394,0.021346904612190496,0.2525275681633287,0.7456416481506866,33.867149023837364,104.02495608509982,146.61761942292654,1.2048918104958695,834.8134924142062,9.962486032938367e-07,1.9586708130106616,3.836391353739846,378.0,1.2050516754840421,0.0
-9.468278887952273,1.876530837590361,0.2155425219941349,0.29817148037169255,201.12039166038872,134.6754095338556,104.02495608509982,3.0203277370080053,0.11167717982803839,0.2987262601360271,0.06557520961700909,0.06363228467431567,0.1609633237687448,0.13697543703202206,0.0598950079312392,0.07414534450945137,0.026001015803594915,0.2970168052763076,0.700574258024135,42.39619167760676,104.02495608509982,147.82524087418372,1.174277719820314,849.5893952090395,-6.6588385347326334e-06,1.8765308375785477,3.5213679843832457,379.0,1.165663129635875,0.0
-8.628406148195932,1.8375368216267178,0.22825024437927663,0.2719960284466947,205.2429983079562,137.02120050647622,111.35065721785332,2.5269577664225196,0.06541142216414904,0.1898178080570266,0.0806934531858825,0.08317922084302268,0.17038400660151262,0.14631560713830324,0.20707971344717652,0.030735600032218237,0.024129168450885863,0.40826008906858385,0.5894859108515935,69.25697146486561,112.81579744440403,154.5568152722766,1.136781456862575,856.3600558589304,-2.413845572048906e-05,1.8375368214681715,3.3765415702513506,386.0,1.1370466263018617,0.0
-10.850713906553144,1.8132677458657598,0.23118279569892472,0.30197072467591457,203.48974609401847,136.88669293093426,112.81579744440403,3.523977615723766,0.03854943333156693,0.09464290227484835,0.08509464137447562,0.085523163674162,0.2029323273298889,0.1313010191691079,0.29469323482953996,0.019897996744214927,0.045576458630278385,0.4914687093731412,0.5067424679849418,96.98589331312482,112.81579744440403,166.76138974254374,1.1384755891702927,893.6106175812736,1.6980584880046945e-05,1.8132677457862527,3.287939917908758,383.0,1.1404694224107224,0.0
-9.262603286343975,1.8319275505485895,0.23020527859237536,0.25777407512640554,207.37216727149269,132.8666776751637,112.81579744440403,3.7796168637906518,0.048934825228530224,0.0862737040444345,0.06433479433385882,0.06669555328527918,0.197291295123111,0.12375181725392656,0.31956391998798145,0.028303795222044733,0.06138874087697786,0.5330082733409306,0.4635301720152137,114.98890590498318,114.28093767095473,164.25541645628016,1.164001581229575,902.587377061448,-2.9053169624780606e-07,1.8319275505485666,3.3559585504588707,378.0,1.169253059936877,0.0
-8.920623185745391,1.8942893389645865,0.22727272727272727,0.20313146696470286,218.86938226816793,131.15308104492175,112.81579744440403,4.125958979574046,0.07557975864910374,0.07542752965601265,0.06964885469575478,0.07362869341994434,0.16305611520562166,0.1385649641612249,0.3201818333129736,0.02784451812529767,0.05353413473909482,0.540125450338591,0.4573409516264372,118.10126524129694,112.81579744440403,155.52736595513989,1.2143526047517241,901.9550418216201,5.303230807694043e-06,1.8942893389571633,3.588332099686767,393.0,1.2221256572775305,0.0
-11.676103781260212,2.0123934274877344,0.2233626588465298,0.2085274884392025,217.39280499513043,132.48838760881728,112.81579744440403,4.055224958711264,0.08669619839515191,0.08831320306263735,0.06884964374710667,0.10804048936160351,0.18055044934246187,0.11047929991706275,0.29079196288238846,0.028074552667395072,0.036047600179230616,0.46539341564607684,0.5324499839089614,87.40603431491061,112.81579744440403,163.00616666496512,1.2437584462980626,936.4199969991711,2.1010922867274046e-05,2.012393427378049,4.049727306554371,397.0,1.2460277122625367,0.0
-11.873546310084791,1.9462404908572084,0.21456500488758554,0.27059759445931075,212.43989362294195,135.26085059788565,112.81579744440403,3.5714131967093166,0.13044623565465574,0.10237110096891594,0.06400059266499107,0.08084180624401577,0.23741221913175126,0.09590471722312965,0.22386225159244377,0.03043224675878505,0.03303859675355027,0.3832378123279087,0.6150719546643297,62.30780145656851,112.81579744440403,167.8772907146636,1.2517099383857935,945.0115174458388,-9.297119150445711e-06,1.9462404908350026,3.787852048165672,388.0,1.2513810603010973,0.0
-13.26783671373648,1.9416576021935332,0.2155425219941349,0.24370343666646926,217.12105389071553,136.71695943294958,112.81579744440403,3.662026461077251,0.12263545640952082,0.0875082829098353,0.05946684451474174,0.07484634986703381,0.15664678831642004,0.1565053970214365,0.2668899911114567,0.04594610150526858,0.028430035501635278,0.49777152513979706,0.5011037220175517,99.335028511596,112.81579744440403,147.1995951792918,1.217378055876758,845.5415661453494,1.3710377267540236e-05,1.9416576021451275,3.7700342439679666,401.0,1.209933455848621,0.0
-8.889725575172827,1.7412173230159584,0.21456500488758554,0.29244137462505193,218.3555600979264,136.66424904080154,112.81579744440403,3.5184798198425877,0.0993381576312471,0.07207946576048047,0.07874927834311418,0.055646510218264854,0.15278591075708034,0.16443889730603004,0.29164891573327884,0.04812888306290976,0.035394215642649024,0.5396109117448676,0.4585993227101869,117.6650040725637,112.81579744440403,146.83792245263257,1.1381860682742335,792.2357417929575,-3.8923039046693565e-06,1.7412173230116073,3.031837765955708,386.0,1.1273150804039915,0.0
9.840188231348545,1.7546062492260437,0.22531769305962854,0.3862786423566962,202.82667494091774,135.56576403862414,112.81579744440403,3.4155223663530756,0.04374020912802424,0.07617054967650679,0.12178592564996685,0.06127467047081983,0.21282667361912053,0.12302141667093139,0.2976033981178258,0.04043062011662916,0.021238433189124564,0.48229386809451097,0.5157980285444382,93.5044031584592,118.67635835060683,167.63699237739294,1.1160650786885018,845.1068862986734,-2.6087707727356045e-05,1.7546062490321057,3.078643089142516,399.0,1.1228573329774634,0.0
-8.53864613535471,1.893893760835592,0.2429130009775171,0.3542358325193817,205.699402358458,134.78131533273003,112.81579744440403,3.4904659485496343,0.06568311231613519,0.08164118546370462,0.10665740074449066,0.07135052345411902,0.22613127584553924,0.12510800838176095,0.2511270481133377,0.06133342765244256,0.00858475505133578,0.44615323919887695,0.5514634978239887,80.9034942400607,117.21121812405613,170.24593095025094,1.1799718544106965,946.126380854158,6.567733826335492e-06,1.8938937608242046,3.586833577288849,417.0,1.1878092679070578,0.0
-10.356660074205779,1.8330685580973463,0.2546432062561095,0.19778963046891426,218.89138891760143,133.51465876503553,112.81579744440403,3.2644740998183313,0.07899674677567352,0.08774144505588388,0.08625631746845236,0.07360071251618508,0.27974698282323956,0.08147530447266396,0.20357241803890533,0.08306869214322314,0.021103780265047722,0.38922019491984017,0.6063422046394344,64.19150637067244,149.44430310817157,187.96675883865197,1.159751850530604,960.85307681713,-7.447705219655078e-06,1.8330685580822166,3.3601403386296163,421.0,1.149206033635893,0.0
-9.788487645508967,1.835798071039109,0.2546432062561095,0.23304734226763996,219.41478534599025,137.7504848321768,112.81579744440403,3.7440419399285294,0.05417120611772776,0.08038869092192652,0.09189797041655988,0.05211060336097354,0.20300632083605644,0.11321291320546867,0.2984941404974841,0.04965732849352084,0.054469620360651415,0.515834002557125,0.4815747916532441,107.11399589359691,114.28093767095473,167.27549150735936,1.17619333219392,939.4483856340155,1.1986374815046259e-05,1.835798070999979,3.3701545574872442,421.0,1.1929353608318571,0.0
12.45741868080216,2.0509202853454704,0.2487781036168133,0.1893696079495108,230.9228502645247,140.42268425510997,112.81579744440403,3.958926574704484,0.07773088398649575,0.09988279952719653,0.12240702515320745,0.07505398549016215,0.18714209760115777,0.08693060261762581,0.24924530897778194,0.04078163802606597,0.05892282986243883,0.43588037948391256,0.5622167917582196,77.52887958397852,117.21121812405613,165.58193682211225,1.2513400706535867,962.2963482529602,2.9464177535671807e-06,2.0509202853433535,4.206274016832863,411.0,1.251251572094142,0.0
-8.812752362349475,1.8733646738071839,0.24486803519061584,0.1999609426397792,219.90946156857467,134.80483828721293,112.81579744440403,3.6258307281997095,0.08226625378776359,0.09130564497957873,0.09189767414552455,0.08832401664381576,0.20482672787886685,0.12163347217476181,0.2420449546618921,0.03359347155156118,0.04170730688303807,0.43897920527125317,0.5586203174355495,78.58274960096028,114.28093767095473,168.11770306471954,1.2252597322884569,958.97667137083,-3.1153485874384906e-05,1.8733646735481468,3.509495200098155,401.0,1.22315237766693,0.0
