tempo_arduino_micro_s,valor_ADC
500,10
1004,10
1504,11
2000,12
2508,11
3000,10
3508,10
4000,10
4508,11
5000,11
5500,10
6000,11
6500,12
7004,10
7500,10
8000,10
8500,10
9000,10
9500,9
10000,10
10516,11
11036,10
11564,10
12084,10
12612,10
13132,11
13660,10
14180,10
14708,11
15228,10
15756,10
16276,10
16796,10
17316,10
17836,10
18356,12
18876,14
19396,12
19916,11
20436,12
20956,13
21476,12
21996,12
22516,15
23036,13
23564,10
24084,15
24612,14
25132,12
25660,13
26180,12
26708,10
27228,10
27756,11
28276,10
28804,12
29324,13
29852,14
30372,16
30900,15
31420,18
31948,19
32468,15
32996,12
33516,12
34044,10
34564,13
35092,13
35612,14
36140,11
36660,10
37188,10
37708,10
38236,10
38760,12
39284,12
39804,12
40332,10
40852,10
41372,10
41892,10
42412,11
42932,10
43452,11
43972,11
44492,12
45012,11
45532,11
46052,12
46572,14
47092,12
47612,10
48140,10
48660,10
49188,10
49708,10
50236,11
50756,10
51284,10
51804,10
52332,10
52852,11
53380,11
53900,11
54428,15
54948,20
55476,19
55996,14
56524,13
57044,11
57572,10
58096,10
58620,10
59140,13
59668,16
60188,22
60716,19
61240,12
61764,12
62284,18
62812,21
63332,18
63860,15
64384,14
64908,11
65428,11
65948,11
66468,12
66988,14
67508,12
68028,13
68548,17
69068,15
69588,12
70108,10
70628,10
71148,11
71668,10
72192,12
72716,10
73236,10
73764,10
74284,10
74812,10
75332,10
75860,10
76380,10
76908,10
77428,10
77956,12
78476,10
79004,10
79528,10
80052,13
80572,10
81100,10
81620,12
82148,11
82668,10
83196,10
83716,10
84244,11
84764,12
85292,13
85812,11
86340,13
86860,15
87388,18
87908,17
88436,16
88956,14
89484,11
90004,10
90524,10
91044,10
91564,10
92084,10
92604,10
93124,10
93644,10
94164,11
94684,10
95208,10
95724,10
96248,12
96764,15
97292,10
97812,10
98340,11
98860,12
99388,12
99908,12
100436,12
101000,10
101584,12
102156,13
102736,11
103304,11
103880,10
104456,11
105024,9
105548,10
106120,10
106704,10
107272,11
107856,10
108424,9
108948,10
109520,11
110088,12
110672,14
111240,17
111824,15
112396,17
112976,13
113544,9
114068,10
114640,10
115216,10
115800,11
116368,10
116952,10
117520,11
118104,11
118672,10
119248,11
119832,11
120404,11
120984,10
121552,11
122136,11
122704,11
123288,10
123856,11
124424,15
125008,13
125576,12
126160,11
126728,11
127312,11
127884,16
128464,12
129040,11
129608,11
130184,10
130752,10
131328,11
131896,9
132420,11
132992,10
133576,10
134152,10
134720,10
135304,12
135872,11
136456,10
137024,11
137608,11
138176,9
138696,11
139272,11
139840,12
140424,14
140992,14
141576,13
142144,15
142728,16
143296,14
143876,15
144456,18
145024,16
145608,14
146176,16
146752,13
147320,11
147904,14
148476,19
149052,18
149632,13
150200,11
150784,12
151356,11
151936,9
152456,10
153032,10
153608,11
154176,13
154752,15
155320,13
155904,12
156476,12
157056,9
157576,10
158152,11
158728,11
159296,11
159880,15
160452,18
161032,12
161600,11
162184,10
162752,11
163328,10
163912,12
164480,9
165004,10
165576,10
166152,10
166720,14
167304,11
167872,17
168440,22
169024,17
169592,12
170168,11
170736,11
171320,11
171888,13
172472,12
173040,11
173616,11
174200,11
174768,13
175352,12
175924,10
176504,10
177072,11
177648,13
178232,12
178804,11
179384,12
179952,12
180528,13
181096,13
181672,11
182244,10
182816,12
183400,14
183968,11
184552,11
185120,11
185704,11
186272,14
186848,13
187432,13
188000,14
188584,11
189152,11
189736,10
190304,10
190888,10
191456,11
192036,10
192616,10
193184,11
193768,9
194284,11
194864,12
195432,11
196016,10
196584,11
197160,15
197744,19
198316,18
198896,17
199472,13
200056,11
200624,12
201200,12
201784,11
202352,11
202936,10
203508,10
204088,11
204660,15
205240,12
205808,9
206324,11
206904,11
207472,14
208056,14
208624,15
209200,12
209768,12
210344,13
210912,16
211488,24
212072,27
212640,23
213224,18
213792,14
214376,11
214948,10
215524,10
216104,11
216672,10
217256,11
217828,12
218408,12
218976,11
219552,9
220072,10
220644,11
221224,14
221792,15
222376,15
222948,10
223528,12
224100,14
224680,13
225248,11
225824,12
226408,14
226976,16
227560,15
228128,14
228712,10
229284,11
229856,12
230440,15
231008,12
231584,11
232156,11
232736,11
233308,11
233888,13
234456,11
235032,11
235616,11
236184,11
236768,9
237288,10
237864,10
238436,11
239016,11
239588,12
240164,11
240744,11
241312,11
241896,10
