tempo_arduino_micro_s,valor_ADC
500,12
1004,11
1504,14
2000,16
2508,15
3000,14
3508,16
4000,17
4508,27
5000,27
5500,33
6000,36
6500,32
7000,24
7500,22
8000,18
8500,18
9000,13
9500,19
10000,28
10508,36
11028,46
11556,43
12076,40
12604,33
13124,23
13652,16
14172,20
14700,30
15220,30
15748,23
16268,20
16796,20
17316,12
17836,10
18356,10
18876,10
19396,11
19916,11
20436,14
20956,22
21476,37
21996,47
22516,50
23036,47
23564,34
24084,26
24612,21
25132,17
25660,13
26180,19
26708,28
27228,39
27756,46
28276,45
28804,50
29324,48
29852,36
30372,28
30900,24
31420,25
31948,22
32468,20
32996,18
33516,18
34044,11
34564,13
35092,16
35612,12
36140,10
36660,12
37188,16
37708,29
38236,42
38760,46
39284,45
39804,38
40332,28
40852,23
41372,20
41892,18
42412,15
42932,24
43452,33
43972,43
44492,46
45012,43
45532,43
46052,39
46572,33
47092,26
47612,24
48140,22
48660,20
49188,19
49708,18
50236,17
50760,11
51284,9
51744,11
52276,11
52796,12
53324,15
53844,16
54372,23
54892,31
55420,44
55940,46
56468,36
56988,26
57516,21
58040,18
58564,17
59084,14
59612,25
60132,35
60660,40
61180,39
61708,38
62228,43
62756,41
63276,32
63804,25
64328,19
64852,23
65372,26
65900,23
66420,22
66948,18
67468,11
67996,10
68516,10
69036,12
69556,16
70076,22
70600,27
71116,35
71640,41
72160,42
72676,44
73196,37
73720,25
74236,19
74764,17
75284,18
75812,15
76336,26
76860,33
77380,39
77908,49
78428,45
78956,43
79480,39
80004,28
80524,21
81052,23
81572,23
82100,20
82620,17
83148,17
83668,18
84196,12
84716,11
85244,10
85764,11
86292,11
86812,10
87340,12
87860,22
88388,29
88908,37
89436,41
89960,34
90484,26
91004,24
91532,20
92052,17
92572,20
93092,18
93612,28
94132,39
94652,42
95172,37
95696,38
96216,35
96732,24
97252,19
97772,23
98292,23
98812,22
99340,20
99860,19
100388,18
100952,11
101536,11
102108,11
102688,9
103204,12
103784,15
104352,25
104920,33
105496,45
106064,45
106648,39
107216,26
107792,20
108360,18
108944,19
109512,31
110080,37
110664,41
111232,44
111816,38
112388,42
112968,33
113536,24
114112,17
114680,21
115256,19
115840,17
116408,17
116984,19
117552,11
118136,11
118704,10
119280,10
119864,12
120436,18
121016,32
121584,40
122168,43
122736,44
123320,32
123888,24
124464,19
125048,17
125616,14
126200,23
126768,31
127352,39
127924,43
128500,34
129080,35
129648,31
130224,22
130792,18
131368,26
131936,24
132512,23
133080,22
133656,21
134240,11
134808,11
135392,11
135960,12
136544,13
137112,19
137688,27
138272,35
138840,43
139424,42
139992,36
140576,23
141144,19
141728,17
142296,14
142872,26
143456,35
144024,43
144608,43
145176,42
145760,40
146328,34
146904,27
147488,23
148056,22
148640,21
149208,19
149792,19
150360,18
150944,10
151516,11
152092,13
152672,14
153244,15
153824,17
154392,26
154976,31
155544,34
156120,40
156704,33
157276,30
