tempo_arduino_micro_s,valor_ADC
500,16
1004,14
1504,14
2000,14
2508,13
3000,10
3508,11
4000,12
4508,13
5000,12
5500,12
6000,12
6500,10
7004,11
7500,10
8000,10
8500,10
9000,10
9500,10
10000,11
10516,12
11036,13
11564,11
12084,12
12612,16
13132,12
13660,10
14180,11
14708,12
15228,15
15756,15
16276,18
16796,16
17316,13
17836,10
18356,10
18876,10
19396,11
19916,10
20436,10
20956,10
21476,10
21996,11
22516,10
23036,12
23564,16
24084,14
24612,11
25132,11
25660,11
26180,10
26708,11
27228,10
27756,10
28276,10
28804,12
29324,11
29852,13
30372,14
30900,14
31420,10
31948,10
32472,11
32996,14
33516,12
34044,13
34564,19
35092,23
35612,24
36140,12
36660,10
37188,10
37708,11
38236,12
38760,12
39284,10
39804,11
40332,12
40852,14
41372,13
41892,11
42412,11
42932,11
43452,12
43972,13
44492,14
45012,13
45532,10
46052,10
46572,10
47092,10
47612,12
48140,17
48660,18
49188,14
49708,11
50236,10
50756,10
51284,10
51804,10
52332,10
52852,10
53380,10
53900,11
54428,11
54948,12
55476,17
55996,15
56524,14
57044,18
57572,18
58096,12
58620,10
59140,11
59668,10
60188,10
60716,10
61240,13
61764,14
62284,14
62812,12
63332,10
63860,10
64384,10
64908,10
65428,11
65948,12
66468,12
66988,11
67508,10
68028,10
68548,11
69068,10
69588,11
70108,15
70628,18
71148,16
71668,16
72192,14
72716,10
73236,10
73764,10
74284,13
74812,13
75332,10
75860,10
76384,10
76908,10
77428,11
77956,12
78476,11
79004,10
79528,10
80052,10
80572,10
81100,10
81620,12
82148,13
82668,12
83196,12
83720,15
84244,19
84764,14
85292,11
85812,11
86340,13
86860,13
87388,11
87908,10
88436,11
88956,15
89484,15
90004,14
90524,10
91044,11
91564,11
92084,10
92604,10
93124,10
93644,14
94164,13
94684,14
95204,17
95724,15
96248,12
96764,14
97292,14
97812,13
98340,10
98860,13
99388,12
99908,12
100436,15
101000,14
101584,12
102156,13
102736,9
103252,11
103832,10
104400,11
104976,9
105500,11
106072,14
106656,11
107224,9
107748,13
108320,12
108904,11
109472,14
110040,15
110624,13
111192,11
111776,11
112348,11
112928,10
113496,10
114072,12
114640,11
115216,12
115800,18
116368,14
116952,10
117520,11
118104,15
118672,11
119248,13
119832,13
120404,16
120984,22
121552,16
122136,15
122704,14
123288,13
123856,17
124424,18
125008,16
125576,16
126160,13
126728,14
127312,13
127884,12
128464,10
129040,13
129608,13
130184,11
130752,11
131328,11
131896,10
132472,10
133040,11
133616,11
134200,13
134768,11
135352,12
135920,11
136504,10
137072,11
137656,9
138172,11
138744,11
139328,11
139896,10
140480,10
141048,10
141632,11
142200,11
142784,10
143352,11
143932,11
144512,11
145080,11
145664,15
146232,13
146816,12
147384,22
147960,19
148544,18
149112,18
149696,18
150264,18
150848,16
151420,16
152000,17
152568,14
153144,11
153728,10
154296,9
154820,10
155392,10
155976,9
156496,10
157072,13
157640,14
158216,11
158800,10
159368,11
159952,10
160524,14
161104,13
161672,15
162256,10
162832,11
163400,11
163984,11
164552,10
165128,10
165696,11
166272,13
166840,16
167416,13
167992,13
168560,11
169144,11
169712,11
170288,12
170856,11
171432,10
172000,10
172576,9
173100,12
173672,10
174256,10
174824,11
175408,10
175976,11
176560,9
177076,11
177648,11
178232,11
178804,10
179384,11
179952,10
180528,11
181096,11
181672,11
182240,14
182816,15
183400,15
183968,14
184552,9
185068,10
185648,10
186216,9
186740,11
187312,11
187888,11
188472,11
189044,10
189624,11
190192,14
190776,15
191348,13
191928,13
192500,15
193072,17
193656,19
194224,22
194808,17
195376,13
