tempo_arduino_micro_s,valor_ADC
500,20
1004,11
1504,10
2000,18
2508,25
3000,34
3508,39
4000,41
4508,41
5000,41
5500,39
6000,36
6500,32
7000,30
7500,28
8000,24
8500,21
9000,19
9500,14
10000,12
10508,10
11028,10
11556,10
12076,12
12604,18
13124,28
13648,34
14172,42
14700,45
15220,41
15748,37
16268,32
16796,24
17316,18
17836,10
18356,14
18876,22
19396,32
19916,33
20436,32
20956,39
21476,41
21996,39
22516,34
23036,32
23564,32
24084,35
24612,32
25132,25
25660,18
26180,13
26708,12
27228,11
27756,12
28276,10
28804,10
29324,17
29852,24
30372,33
30900,37
31420,36
31948,30
32472,26
32996,28
33516,25
34044,21
34564,12
35092,10
35612,16
36140,19
36660,22
37188,32
37708,33
38236,35
38760,34
39284,35
39804,30
40332,26
40852,24
41372,21
41892,18
42412,12
42932,10
43452,10
43972,10
44492,10
45012,10
45532,13
46052,22
46572,31
47092,36
47612,39
48140,37
48660,35
49188,29
49708,25
50236,20
50760,13
51284,10
51804,15
52332,25
52852,33
53380,39
53900,43
54428,44
54948,41
55476,38
55996,35
56524,29
57044,29
57572,26
58096,23
58620,20
59140,15
59668,11
60188,10
60716,10
61240,10
61764,11
62284,14
62812,22
63332,32
63860,39
64384,44
64908,44
65428,39
65948,35
66468,28
66988,22
67508,12
68028,11
68548,17
69068,27
69588,35
70112,39
70632,44
71148,43
71668,38
72192,35
72716,35
73240,31
73764,27
74284,25
74812,20
75332,19
75860,13
76384,11
76908,10
77428,10
77956,11
78476,12
79004,15
79528,21
80052,31
80572,37
81100,40
81620,41
82148,37
82668,29
83196,24
83716,20
84244,11
84764,11
85292,18
85812,26
86340,35
86860,40
87388,43
87908,41
88436,41
88956,38
89484,32
90004,30
90524,26
91044,21
91564,18
92084,17
92604,12
93124,10
93644,10
94164,10
94684,11
95204,11
95724,16
96248,19
96764,22
97292,30
97812,38
98340,35
98860,32
99388,28
99908,20
100436,15
101000,10
101584,15
102156,28
102736,36
103304,41
103880,47
104456,50
105024,39
105600,32
106168,27
106744,25
107312,20
107896,19
108464,16
109040,15
109624,11
110192,12
110768,11
111336,10
111920,9
112440,12
113016,20
113584,32
114160,48
114744,47
115312,41
115896,35
116464,31
117048,21
117616,11
118200,13
118768,23
119344,29
119928,35
120500,43
121080,48
121648,45
122232,35
122804,29
123376,30
123960,28
124528,24
125112,22
125680,18
126264,14
126832,11
127416,10
127988,10
128564,12
129144,19
129712,27
130288,35
130856,44
131440,45
132008,40
132584,32
133160,27
133728,19
134304,10
134872,14
135456,28
136024,38
136608,44
137176,43
137752,40
138336,35
138904,31
139488,29
140056,28
140640,24
141208,21
141784,19
142368,14
142940,11
143520,11
144088,10
144672,10
145240,13
145824,16
146392,30
146972,34
147552,46
148120,44
148704,39
149272,33
149856,25
150424,19
151000,11
151584,12
152156,22
152736,34
153308,40
153888,44
154456,47
155040,39
155608,35
156184,34
156768,31
157340,27
157920,23
158492,18
159072,13
159644,11
160220,10
160800,10
161368,11
161944,14
162512,19
163096,27
163664,35
164248,42
164816,39
165384,35
165960,30
166528,26
167112,22
167680,11
168256,12
168824,20
169400,29
169968,40
170544,45
171120,41
171688,34
172272,28
172840,30
173424,30
173996,31
174572,29
175152,27
175724,18
176304,11
176872,11
177456,9
177972,10
178552,12
179124,18
179700,26
180280,34
180848,43
181432,47
182000,43
182584,31
183152,26
183736,18
184308,10
184884,14
185464,24
186032,32
186616,40
187184,43
187768,40
188336,36
188912,32
189496,33
190064,30
190648,26
191220,23
191800,21
192372,14
192952,13
193520,13
194096,9
194628,10
195200,13
195784,18
196352,26
196936,36
197504,41
198088,37
198664,35
199232,30
199816,27
200388,22
200968,12
201536,13
202120,24
202692,33
203268,40
203848,48
204420,48
205000,44
205568,35
206144,31
206712,29
207296,25
207864,25
208440,21
209024,14
209592,9
210116,10
210688,11
211272,9
211788,11
212368,14
212936,27
213512,34
214096,39
214664,38
215248,35
215816,30
216400,25
216968,19
217544,10
218120,17
218688,24
219272,31
219840,35
220424,36
220992,37
221576,33
222148,31
222724,30
223304,31
223876,26
224456,21
225024,19
225608,13
226176,10
226752,9
227268,10
227840,11
228424,11
228992,18
229576,28
230148,36
230728,40
231296,43
231880,37
232456,33
233024,30
233608,24
234176,15
234760,11
235332,22
235912,33
236484,41
237056,47
237640,48
238208,46
238792,37
239364,33
239944,29
240516,23
241096,19
241672,22
242240,18
242824,18
243396,11
243976,10
244548,10
245128,11
245696,13
246276,20
246856,30
247424,42
248008,41
248576,39
249160,35
249732,29
250312,20
250888,11
251456,15
252040,22
252608,32
253192,29
253764,35
254344,44
254916,43
255492,38
256072,36
256644,33
257224,28
257792,28
258368,21
258936,14
259520,10
260088,9
260604,10
261184,11
261752,13
262336,17
262904,26
263488,36
264056,44
264640,43
265208,34
265784,30
266368,24
266936,23
267520,12
268088,11
268672,19
269244,29
269816,37
270400,42
270968,49
271552,47
272124,42
272704,34
273272,26
273856,18
274428,20
275000,20
275584,15
276156,13
276736,11
277304,10
277888,10
278456,11
279032,19
279616,29
280188,37
280768,46
281340,42
281920,37
282488,30
283072,24
283640,17
284216,10
284800,15
285368,24
285952,35
286524,36
287104,40
287676,42
288252,42
288832,38
289400,32
289984,29
290552,23
291136,21
291708,18
292288,14
292856,16
293432,13
294016,10
294588,10
295168,12
295740,18
296320,25
296888,35
297468,46
298048,44
298616,43
299200,37
299772,35
300352,28
300924,13
301504,12
302076,24
302652,37
303232,41
303804,42
304384,45
304964,43
305544,39
306116,37
306692,38
307272,34
307844,29
308424,22
308992,15
309576,12
310148,10
310728,11
311304,10
311876,13
312456,18
313028,30
313608,37
314176,41
314760,42
315332,42
315908,35
316488,23
317060,18
317640,10
318212,14
318792,29
319372,37
319952,40
320540,44
321108,45
321688,40
322256,33
322840,29
323408,29
323992,24
324564,19
325136,16
325720,12
326292,13
326872,10
327444,11
328024,12
328592,16
329168,24
329744,35
330312,38
330896,44
331464,40
332048,37
332616,30
333200,23
333768,17
334336,11
334920,14
335488,29
336072,35
336640,40
337224,43
337792,40
338376,34
338952,34
339524,34
340104,32
340672,27
341256,25
341824,21
342408,13
342976,13
343556,10
344136,11
344704,10
345288,12
345856,21
346440,31
347008,36
347592,40
348168,38
348736,34
349320,29
349888,22
350472,14
351044,11
351624,13
352196,24
352768,33
353352,38
353924,46
354504,43
355076,37
355656,35
356236,33
356816,29
357392,24
357964,21
358544,18
359112,11
359696,10
360264,10
360848,9
361364,10
361936,16
362520,19
363088,28
363672,33
364244,40
364824,38
365392,34
365976,28
366548,21
367124,17
367704,10
368276,12
368856,25
369424,38
370008,43
370576,47
371152,46
371736,42
372308,38
372888,34
373456,30
374040,27
374612,22
375192,17
375764,15
376340,11
376920,10
377492,10
378072,11
378652,13
379232,20
379800,30
380380,36
380960,41
381532,40
382112,35
382684,32
383264,25
383844,16
384424,11
385000,15
385576,24
386160,32
386732,38
387312,41
387884,43
388464,41
389036,40
389612,38
390192,33
390764,26
391344,25
391916,19
392496,13
393064,12
393648,9
394168,10
394740,10
395320,15
395892,24
396472,33
397044,44
397624,49
398196,43
398776,39
399348,26
399924,21
400504,13
401076,10
401656,15
402224,27
402808,32
403380,40
403952,43
404536,43
405104,38
405688,35
406260,31
406840,27
407412,26
407992,23
408564,17
409140,13
409720,10
410288,9
410812,9
411332,9
411860,12
412432,19
413016,32
413584,42
414160,47
414744,42
415312,38
415896,34
416468,22
417048,16
417616,10
418200,13
418768,23
419344,35
419928,45
420496,47
421080,44
421648,39
422232,36
422804,35
423376,33
423960,27
424532,24
425112,17
425684,11
426264,10
426832,10
427416,9
427936,12
428508,15
429088,25
429660,33
430240,33
430808,38
431392,35
431964,32
432544,32
433124,26
433700,16
434280,11
434852,20
435432,26
436000,35
436584,39
437152,39
437732,40
438312,37
438884,34
439464,33
440036,30
440616,27
441184,24
441768,17
442336,13
442916,11
443496,10
444068,10
444648,13
445220,20
445800,25
446372,32
446948,38
447528,39
448100,37
448680,35
449248,29
449832,23
450404,15
450984,10
451552,16
452128,23
452712,27
453284,35
453864,44
454436,45
455016,44
455588,40
456164,35
456744,31
457316,23
457896,23
458468,20
459048,14
459620,12
460200,10
460772,10
461348,10
461928,14
462500,24
463080,35
463652,42
464232,45
464800,42
465376,37
465960,27
466528,24
467112,17
467684,10
468264,16
468836,27
469416,37
469988,43
470564,46
471144,43
471716,36
472296,31
472868,30
473448,32
474020,29
474596,21
475176,19
475748,13
476328,12
476900,10
477480,10
478052,13
478632,18
479212,22
479788,34
480368,43
480940,48
481520,41
482088,35
482672,29
483240,25
483816,15
484400,10
484972,15
485552,29
486124,38
486704,43
487280,46
487864,41
488436,36
489012,35
489592,30
490164,29
490744,25
491316,22
491896,18
492472,12
493052,11
493632,11
494200,10
494784,10
495356,12
495936,20
496516,31
497096,39
497672,44
498244,43
498824,33
499396,26
499976,20
500548,12
501128,9
501648,13
502224,22
502800,31
503372,40
503952,45
504524,43
505104,39
505676,35
506256,31
506828,28
507404,24
507984,19
508556,15
509136,14
509716,11
510296,11
510876,10
511452,14
512036,21
512604,28
513184,37
513752,39
514336,37
514904,35
515488,27
516056,23
516632,21
517216,12
517784,13
518368,21
518940,29
519520,35
520092,38
520664,41
521248,40
521816,38
522400,39
522968,36
523552,30
524120,25
524704,21
525276,15
525848,12
526432,11
527000,11
527584,9
528104,10
528680,12
529248,19
529832,28
530404,40
530976,45
531560,41
532132,36
532712,31
533284,24
533864,12
534432,11
535008,19
535592,30
536164,39
536744,46
537316,48
537896,42
538464,38
539048,33
539620,29
540196,25
540776,24
541348,22
541928,19
542500,12
543080,9
543600,10
544176,10
544744,11
545320,16
545904,24
546476,34
547056,41
547628,42
548208,36
548780,31
549356,24
549936,23
550508,11
551088,11
551660,19
552240,28
552820,35
553400,43
553972,47
554548,43
555128,37
555700,33
556280,31
556852,26
557432,25
558004,22
558580,17
559160,11
559732,10
560312,10
560884,10
561464,10
562036,14
562616,20
563188,30
563764,40
564344,47
564916,47
565496,36
566068,26
566648,19
567220,10
567796,15
568376,23
568948,33
569528,40
570100,43
570680,44
571252,38
571832,28
572404,22
572980,25
573560,27
574132,24
574712,18
575284,14
575864,11
576436,10
577008,11
577592,11
578164,11
578744,18
579312,32
579896,39
580468,44
581048,43
581620,37
582196,32
582776,22
583348,17
583928,9
584448,11
585024,17
585596,30
586176,38
586760,42
587332,44
587912,43
588484,37
589064,35
589636,31
590216,25
590788,18
591364,18
591944,14
592516,11
593096,11
593668,10
594248,9
594768,10
595344,15
595916,24
596492,30
597072,39
597644,45
598224,43
598804,36
599384,30
599964,21
600540,11
601120,14
601692,25
602272,32
602844,32
603424,38
604004,45
604584,42
605156,38
605732,36
606312,30
606888,25
607464,22
608036,18
608616,13
609188,11
609764,10
610344,10
610916,11
611496,11
612072,14
612648,26
613228,37
613808,45
614388,43
614964,37
615544,36
616116,28
616696,19
617268,10
617848,13
618420,25
618996,35
619576,42
620148,47
620728,47
621300,42
621880,33
622452,28
623032,28
623604,25
624180,26
624760,24
625332,17
625912,13
626484,10
627064,9
627584,10
628160,11
628732,18
629308,29
629888,36
630460,39
631040,40
631620,37
632200,32
632780,28
633356,22
633936,10
634512,13
635088,21
635668,32
636248,41
636828,42
637404,42
637984,43
638560,37
639136,30
639712,25
640292,24
640864,24
641448,21
642016,15
642592,11
643176,11
643748,10
644328,10
644900,12
645480,20
646048,29
646628,36
647208,45
647776,46
648360,38
648928,33
649512,23
650084,18
650664,10
651236,15
651812,25
652392,33
652968,39
653544,44
654116,47
654696,46
655268,43
655844,34
656424,30
656992,27
657576,24
658148,20
658728,14
659296,12
659880,10
660448,11
661024,10
661608,12
662176,22
662760,30
663332,39
663912,43
664484,39
665056,38
665640,34
666208,28
666784,20
667352,11
667936,15
668508,28
669088,35
669656,40
670232,40
670816,39
671384,39
671968,40
672540,30
673120,23
673692,20
674264,19
674848,21
675420,15
676000,11
676568,10
677152,9
677672,11
678248,13
678820,19
679392,27
679976,38
680548,40
681128,42
681696,38
682280,33
682848,27
683432,19
684004,10
684576,15
685160,26
685732,32
686312,33
686884,40
687464,44
688036,41
688608,35
689192,32
689764,30
690344,26
690916,25
691496,17
692064,14
692648,12
693216,11
693796,11
694376,10
694948,11
695528,17
696100,26
696680,35
697248,40
697828,42
698408,39
698976,32
699560,27
700132,18
700712,10
701292,14
701872,23
702444,32
