tempo_arduino_micro_s,valor_ADC
500,9
1000,13
1500,23
2000,21
2504,13
3000,12
3508,16
4000,18
4504,12
5000,26
5500,33
6000,30
6500,20
7000,16
7500,12
8000,10
8500,10
9000,12
9500,10
10000,10
10508,17
11028,26
11556,22
12076,17
12604,10
13124,14
13652,14
14172,10
14700,10
15220,10
15748,11
16268,11
16796,12
17316,12
17836,15
18356,16
18876,15
19396,18
19916,13
20436,12
20956,13
21476,13
21996,30
22516,37
23036,23
23564,12
24084,10
24612,15
25132,23
25660,27
26180,19
26708,12
27228,25
27756,30
28276,22
28804,14
29324,14
29852,11
30372,21
30900,23
31420,20
31948,22
32468,19
32996,11
33516,11
34044,12
34564,15
35092,12
35612,11
36140,13
36660,18
37188,15
37708,10
38236,15
38760,22
39284,23
39804,17
40332,16
40852,18
41372,17
41892,11
42412,23
42932,28
43452,30
43972,31
44492,23
45012,18
45532,17
46052,16
46572,14
47092,15
47612,12
48140,11
48660,10
49188,10
49708,10
50236,14
50756,16
51284,12
51804,15
52332,24
52852,20
53380,14
53900,11
54428,10
54948,12
55476,12
55996,14
56524,11
57044,10
57572,12
58096,15
58620,13
59140,12
59668,10
60188,10
60716,13
61240,10
61764,10
62284,12
62812,9
63272,10
63812,11
64336,21
64860,24
65380,21
65908,18
66428,14
66956,11
67476,10
67996,10
68516,10
69036,11
69556,12
70076,10
70600,10
71116,10
71640,10
72160,10
72676,11
73196,11
73716,11
74236,11
74764,12
75284,10
75812,11
76336,12
76860,10
77380,10
77908,11
78428,10
78956,10
79480,10
80004,10
80524,11
81052,12
81572,14
82100,12
82620,10
83148,10
83668,12
84196,18
84716,25
85244,23
85764,19
86292,13
86812,11
87340,10
87860,10
88388,12
88908,12
89436,10
89960,12
90484,12
91004,14
91532,16
92052,11
92572,12
93092,23
93612,23
94132,24
94652,23
95172,17
95696,12
96216,18
96732,16
97252,16
97776,12
98292,14
98812,14
99340,11
99860,10
100388,11
100952,12
101536,16
102108,13
102688,9
103204,10
103784,10
104352,10
104920,9
105436,10
106008,11
106592,18
107160,13
107736,11
108304,12
108888,16
109456,15
110032,11
110608,11
111176,13
111760,11
112328,12
112912,10
113480,11
114064,13
114632,14
115208,11
115792,14
116360,14
116944,12
117512,11
118096,13
118664,17
119248,18
119824,17
120396,14
120976,11
121544,10
122128,9
122644,12
123224,13
123792,15
124368,12
124944,11
125512,14
126096,11
126664,14
127248,22
127816,18
128400,9
128916,11
129488,10
130064,10
130632,10
131208,11
131776,9
132300,12
132872,11
133456,11
134024,10
134600,12
135176,11
135744,12
