amp_en,rms,zcr,Band Energy Ratio,Spectral Centroid,Bandwidth,f0,Mag_norm_f0,bp_50_150,bp_150_200,bp_200_300,bp_300_500,bp_novo,bp_1_harm,bp_2_harm,bp_3_harm,bp_4_harm,harm_energy,noise_energy,hnr,mdf,mnf,mav,wl,mean_v,std_v,var_v,ssc,mavs,Label
-32.40990243094562,7.837868089035574,0.22434017595307917,0.23225055123737093,199.81572291649059,128.68883139755428,104.8284594111666,3.8075663078882735,0.07524984869411591,0.3672928904664347,0.06993845433921006,0.0709856947947601,0.19460876622851997,0.15132314071424846,0.021969172702857462,0.013775553502115092,0.03242760059719153,0.21949546751641258,0.7780756545230408,28.210041817936183,104.8284594111666,156.51433220932316,5.247396787306901,3886.662828078538,1.4496244871948366e-05,7.83786808902217,61.43217618091205,376.0,5.224511385329878,0.0
-34.27742784373219,7.705705652279903,0.2262952101661779,0.23414614824871838,212.26126718448165,136.38760393774683,104.8284594111666,3.980185135885228,0.06889548775708508,0.4265235549437797,0.04844879141802976,0.07833154387608741,0.1723772072034188,0.1377789895663427,0.02180906098822492,0.012039851256678693,0.031100332281321755,0.20272823409256807,0.7945765851984007,25.513995487507728,104.8284594111666,150.8892710704477,5.0877232116050575,3734.830873388548,1.7624159514215143e-06,7.705705652279707,59.377899599575414,380.0,5.071266056049664,0.0
-26.733004938959752,7.10412973302092,0.22238514173998045,0.2917727808738358,223.84265281222508,141.00435732802242,104.8284594111666,3.7066771657728577,0.047814827547366566,0.34904214999092886,0.07090335295560718,0.09070157627259104,0.20474015527970096,0.16362963108997225,0.02296963711502149,0.01336142279461378,0.03232354043702309,0.2322842314366306,0.7632020620461946,30.43548268378063,104.8284594111666,161.45503026265195,4.859501073048421,3590.5725146654777,-4.439600587410192e-05,7.104129732882187,50.46865926162074,380.0,4.823163648806089,0.0
-26.92617874014028,7.117447374916066,0.22531769305962854,0.2603663932049199,221.2731665886502,139.10933041673118,104.8284594111666,3.847476986631541,0.034038301428407795,0.4262234523133941,0.07417280647068152,0.07880560867555282,0.18331911119146665,0.14361141837573504,0.021798149646944365,0.024784954244516877,0.008818484981017003,0.1990130072482133,0.7965592800795029,24.98407993289594,104.8284594111666,155.44462254761834,4.814300882994516,3525.1215169147604,7.866321589744887e-05,7.1174473744813715,50.65805712851177,381.0,4.841579781700576,0.0
-39.904289793980375,7.517890059386277,0.21945259042033236,0.2680059306409921,224.76016707104432,137.89861017940206,104.8284594111666,3.467816196408101,0.04118221596991282,0.4062162659308079,0.072314451791329,0.06900855900892222,0.18064797114311199,0.1469032150735534,0.046422676158461545,0.027675177316683217,0.0063418563184296775,0.22734292486712784,0.769369463844084,29.549252413909734,104.8284594111666,152.50878636596647,4.879853165346116,3574.3334504680683,-3.900225721664707e-06,7.5178900593852696,56.518670945003855,380.0,4.874493537410291,0.0
-30.197476156334584,7.1973900087522775,0.22043010752688172,0.21586671192723225,220.33532108060575,138.0380792815895,112.21074528519242,2.1817890357682246,0.05493840013733955,0.18928133446334486,0.08534123246953039,0.07887290743743061,0.18913156150734592,0.13335287855885514,0.22981786492026074,0.019934438843116572,0.017064729097971208,0.40016991142020364,0.5975654360149913,66.96670980305741,113.68720245999758,160.93868578631646,4.851286055173713,3659.0449641078394,5.7745711620102794e-05,7.197390008520625,51.80242293475252,384.0,4.857106819058375,0.0
-39.56366789081511,7.684677866178309,0.229227761485826,0.23080014253156894,214.4024048667087,138.62617597688077,113.68720245999758,3.3174592773667113,0.053123432702170424,0.05739815127560869,0.08945815995749484,0.09190732397544532,0.19397631515170374,0.16513571538913188,0.30152460330198433,0.025149723841103876,0.01984514807759133,0.5116551906098115,0.48586338306242305,105.30844851566468,113.68720245999758,162.25807434556813,5.045132757264353,3915.6048816245902,7.215306695449591e-05,7.684677865839581,59.05427390172478,391.0,5.0868550673487745,0.0
-50.33901303294692,8.127412843595067,0.23998044965786902,0.22933885616984123,214.78849017310813,138.39426279027833,113.68720245999758,3.18137257175789,0.04656205535221027,0.039249413802423395,0.08075774907378008,0.10028046949472891,0.25305417805314595,0.20501374921059085,0.20977713815978927,0.034740934773408984,0.026113104630506714,0.4756449267742958,0.5199038657762887,91.4870917651626,129.92823138285436,176.63424045554066,5.117676312870776,4207.800354661687,-4.0484481412625395e-05,8.127412843494238,66.0548395285951,378.0,5.102237394893226,0.0
-33.90956602071467,7.473334696824573,0.2341153470185728,0.2773220701033823,219.9123064309697,135.42287260202113,113.68720245999758,3.3279604355995773,0.0422175356385596,0.05523635006101942,0.06977884648580394,0.08334728681651656,0.2439087050739356,0.15412034673710304,0.2579251873349829,0.06460259945223214,0.025469923706481143,0.5021180572307992,0.4944887240758351,101.54287302874445,122.54594550882855,177.47385291312673,4.919385801607479,4071.265069096504,-5.009598654505398e-05,7.473334696656671,55.850731488252464,381.0,4.890553611819684,0.0
-37.54868586799978,7.34312459593565,0.23020527859237536,0.32981691316556,228.17369734059764,135.0962334150998,113.68720245999758,3.7821800635433664,0.050324018799205436,0.05937930337033591,0.07537636544759957,0.06388265200222086,0.18284930783081715,0.12659994126196364,0.3731181301871179,0.05202169414276772,0.014683587343063204,0.5664233529349124,0.4318116474501789,131.1737087867582,113.68720245999758,161.14037893925715,4.82168203629273,3732.0085277415756,1.3005286026799429e-05,7.343124595924127,53.92147883126588,359.0,4.827023815540867,0.0
