amp_en,rms,zcr,Band Energy Ratio,Spectral Centroid,Bandwidth,f0,Mag_norm_f0,bp_50_150,bp_150_200,bp_200_300,bp_300_500,bp_novo,bp_1_harm,bp_2_harm,bp_3_harm,bp_4_harm,harm_energy,noise_energy,hnr,mdf,mnf,mav,wl,mean_v,std_v,var_v,ssc,mavs,Clusters_Kmeans,Clusters_GMM
-51.72643881451734,11.108993466631796,0.20185728250244378,0.28126050188752894,187.13935959891714,124.34292387610057,102.81904190594855,3.9916536558312212,0.042452330654053405,0.3293095086853937,0.21864527265704517,0.03755374461261954,0.10781377416970422,0.21031704438853918,0.028163939423773418,0.01267508020175261,0.010755131607113354,0.26191119562117854,0.735774630778816,35.59666026315559,102.81904190594855,132.5192491795145,7.373992762888834,4795.246766878841,5.762470482857662e-05,11.10899346648234,123.40973583834733,317.0,7.4065536607834925,0.0,0.0
-50.25237847914016,11.238666404306633,0.20087976539589442,0.32497717895611256,191.9292145138749,126.24274024870459,102.81904190594855,4.028372702923144,0.03725697490839339,0.32093466655466585,0.20146018813408878,0.041322382413054116,0.1273568745978391,0.21492561052042086,0.03324360999493232,0.013726007728326516,0.007010125816388058,0.2689053540600677,0.7283310866080411,36.92075746924869,102.81904190594855,135.99536937881732,7.410680427400532,4941.726105421603,4.731626969114999e-05,11.238666404207022,126.3076225450516,328.0,7.396128403903411,0.0,0.0
-54.55789471290806,10.852777734947555,0.19110459433040078,0.33712482293657714,202.2214334984569,130.2397828666497,102.81904190594855,4.318722308813284,0.029280180120591207,0.3992484458419498,0.16057596698867846,0.060311222720493385,0.13485126624664676,0.17754583449420408,0.022758489146266932,0.004057648377899605,0.00829306880387939,0.21265504082225,0.7842670819183596,27.115130256622933,102.81904190594855,137.71027602377214,7.258198737575864,4913.029271646399,-0.00011451777591520163,10.852777734343361,117.78278455105902,334.0,7.242766149659703,0.0,0.0
-55.25761167556763,10.867587314983819,0.19794721407624633,0.33490707184616203,199.3349146788921,130.75293305583716,102.81904190594855,4.6950657181466715,0.024480049332712323,0.4598016162535125,0.15971094759020704,0.04263325020884211,0.12355484601966868,0.1500794142502586,0.023574506278946396,0.0033763615898518384,0.010412156986183219,0.18744243910524006,0.8101807094049427,23.135880295481297,102.81904190594855,135.30200019678102,7.240619127781052,4847.264251766615,-0.00015531094312320332,10.86758731387402,118.10445402467556,333.0,7.256292673603556,0.0,0.0
-47.30374730940994,10.886020726289882,0.19208211143695014,0.26001619056851544,201.71212018123063,131.2074153770261,102.81904190594855,4.019486056894045,0.03809934411603548,0.40064607054729184,0.16850143172156884,0.028044741656144512,0.14276161080470534,0.1716273189092942,0.03199617544925005,0.004936514276174046,0.010623741173049827,0.2191837498077681,0.778053198845746,28.17079219424185,102.81904190594855,137.67123804297913,7.301239939256062,4876.388443970291,-6.380748248804857e-05,10.886020726102878,118.50544724914144,335.0,7.312806954826462,0.0,0.0
-47.40590489968014,11.120122745435127,0.19794721407624633,0.2114640876908951,203.02566054881976,130.94215264963208,111.50797502476111,2.7374556582570193,0.037754004757239466,0.18395313099270905,0.17519241502143315,0.022830846814910714,0.13730876793379973,0.18878235845285046,0.2368998312052502,0.0073711966669342726,0.007918290938224219,0.44097167726325914,0.5570391655200921,79.16349595467751,111.50797502476111,138.4480697599284,7.536342096876137,5063.911923480534,-2.190311372091136e-05,11.120122745413555,123.65712987306392,327.0,7.591252954759364,1.0,0.0
-48.85037397940474,11.67190833859008,0.1989247311827957,0.2649117934714451,203.25717449050148,132.81169694469423,111.50797502476111,4.403631741014371,0.017246043310192576,0.03729558701764918,0.20276019570221487,0.020436469479650964,0.13528777587239646,0.19323224116792656,0.3771187307751028,0.007120013067417493,0.00878748207497791,0.5862584670854247,0.413026071382104,141.9422423195262,111.50797502476111,142.14759236071825,7.777877468723896,5246.398876025779,3.2841714865596006e-05,11.671908338543874,136.23344426337002,322.0,7.787389292335067,1.0,0.0
-44.991269678723725,11.385549388076985,0.19110459433040078,0.29246740638913554,197.7552716205151,128.2483642084301,111.50797502476111,4.6127611865563,0.016956092063587183,0.03130378562341232,0.20454567493078193,0.031193825727319893,0.10012621385498828,0.2080637339122143,0.3869724362518033,0.008949037499729069,0.010740972506000321,0.614726180169747,0.38412559220008957,160.03260200584035,111.50797502476111,137.16037946798377,7.623880504525063,5134.54026713496,3.148466447814094e-05,11.385549388033454,129.63073486734893,316.0,7.586097443319353,1.0,0.0
-41.81874409866697,10.979664304128944,0.19012707722385142,0.2662142012731257,202.96193064974585,126.25196430308786,111.50797502476111,4.515809252930312,0.019882033233719853,0.03172387364335541,0.1810079078887309,0.03579931194017915,0.10490459727379646,0.2115589826907182,0.3954510413598214,0.011032451582633069,0.0072232328405111654,0.6252657084736839,0.3733177239797818,167.48888903701564,111.50797502476111,137.53235067761594,7.464684997376633,4959.310776394035,4.357790012454732e-07,10.979664304128935,120.55302823136311,314.0,7.4736616243946825,1.0,0.0
-52.911214712152784,11.4406417190838,0.17839687194525905,0.28995976601413964,203.23595130890868,128.7344417258244,111.50797502476111,4.491501556819937,0.04872377829643423,0.04429776248271693,0.1679185528350093,0.034548134076718695,0.11053484817449279,0.2241599869111695,0.3442224519459608,0.013503010798294478,0.010668603810607821,0.5925540534660327,0.40602307586537195,145.9409793893219,111.50797502476111,134.47630397123854,7.720663185579241,4997.439682527334,-1.3055751828611184e-05,11.440641719076345,130.88828294427014,321.0,7.778842565150148,1.0,0.0
-46.02554508598386,11.665115601143965,0.1774193548387097,0.29880618612197873,207.27564718014105,132.66216447132592,111.50797502476111,4.603105644245464,0.047652413175033076,0.03875776425952971,0.16569370031290423,0.024931828601483172,0.11380427189381594,0.2142410759041267,0.36438927919878306,0.020317299002484312,0.009094671675689954,0.6080423257810841,0.3908399782427661,155.57321656635884,111.50797502476111,134.58022009080918,7.903417195989675,5113.836413910022,0.00014910909729694277,11.665115600190965,136.07492196581865,330.0,7.898300907758582,1.0,0.0
